execution_ms,period_ms,control loop iteration
0.014528,0.99911,144
0.013855,0.999143,145
0.014304,0.999622,146
0.013952,1.00077,147
0.014175,0.998823,148
0.013792,0.99991,149
0.014271,0.999751,150
0.014303,1.00154,151
0.014464,0.999142,152
0.038335,1.47951,153
0.021087,0.523763,154
0.037695,4.39848,155
0.0288,0.610192,156
0.025791,0.997031,157
0.035711,1.00541,158
0.035455,1.00903,159
0.032927,0.997479,160
0.028895,0.996646,161
0.033567,1.00084,162
0.027007,1.00042,163
0.020224,0.991974,164
0.018559,0.998471,165
0.017888,0.997574,166
0.016672,0.999366,167
0.018463,1.00196,168
0.017696,0.99799,169
0.034239,1.02116,170
0.039167,1.00007,171
0.043007,1.00135,172
0.039199,1.00333,173
0.039071,1.00029,174
0.037471,0.994247,175
0.038847,1.00097,176
0.038879,1.00167,177
0.037375,1.00148,178
0.038239,0.998278,179
0.039775,0.997511,180
0.038239,1.00202,181
0.038623,0.999942,182
0.039359,0.999047,183
0.039263,1.03741,184
0.036543,0.95508,185
0.036575,0.998022,186
0.036479,1.01361,187
0.036927,1.00225,188
0.037599,0.985863,189
0.038879,1.00807,190
0.042591,0.997575,191
0.039423,0.995046,192
0.038207,1.00922,193
0.039423,1.00007,194
0.038591,0.995782,195
0.038623,1.07568,196
0.037855,0.920681,197
0.032383,1.00801,198
0.034079,0.992871,199
0.062975,0.981958,200
0.052671,1.00951,201
0.023999,0.994471,202
0.022144,0.99703,203
0.023263,0.998023,204
0.021248,0.997894,205
0.021759,1.00001,206
0.021471,1.00007,207
0.023712,1.00122,208
0.020959,0.998567,209
0.02144,0.999014,210
0.02128,1.00045,211
0.022303,1.0002,212
0.020032,0.99975,213
0.01856,1.0002,214
0.021119,0.999143,215
0.021472,1.00132,216
0.021055,0.998631,217
0.021471,1.00039,218
0.021184,1.0001,219
0.023199,1.00026,220
0.021407,0.999974,221
0.020384,1.00029,222
0.020511,0.999783,223
0.021792,0.999302,224
0.020832,1.00093,225
0.017279,1.00026,226
0.019552,0.99943,227
0.021759,1.00055,228
0.020831,0.999206,229
0.02064,0.999878,230
0.020927,0.999815,231
0.060863,4.41777,232
0.048543,1.36285,233
0.052383,2.62896,234
0.052383,0.609104,235
0.051519,1.02423,236
0.051646,0.989735,237
0.047519,1.0001,238
0.045086,0.996551,239
0.042943,0.999686,240
0.032095,0.985447,241
0.054622,1.01473,242
0.052319,1.00033,243
0.046878,0.988679,244
0.044702,1.01412,245
0.042911,0.989958,246
0.054622,1.00093,247
0.053214,1.00413,248
0.047871,0.996806,249
0.056863,1.01005,250
0.049151,0.985767,251
0.039423,0.997991,252
0.039999,0.995686,253
0.032864,0.996774,254
0.030815,0.996903,255
0.028575,1.00138,256
0.034239,0.999207,257
0.029151,1.00209,258
0.033279,0.999974,259
0.039711,0.998279,260
0.061919,5.83111,261
0.028255,0.1711,262
0.051838,1.01412,263
0.051551,0.996038,264
0.033599,0.993543,265
0.030623,0.994534,266
0.034271,0.998919,267
0.031007,1.0042,268
0.027648,0.998822,269
0.028735,0.997479,270
0.048767,0.999942,271
0.030592,1.00071,272
0.064446,2.40979,273
0.062783,3.98969,274
0.036703,0.608913,275
0.039007,0.999142,276
0.027679,0.996135,277
0.049086,1.00727,278
0.057246,1.01725,279
0.055583,0.994054,280
0.053758,0.993287,281
0.035519,0.989158,282
0.043711,0.997063,283
0.043935,1.0025,284
0.030272,0.999398,285
0.030335,0.999015,286
0.032287,1.00097,287
0.046558,0.998471,288
0.031871,1.00285,289
0.045951,1.75941,290
0.030207,0.235578,291
0.047615,1.00913,292
0.025279,0.986535,293
0.044735,1.40688,294
1.44294,0.884106,295
0.445397,1.55356,296
0.095326,1.59215,297
0.092318,1.01169,298
0.089726,1.35849,299
0.097949,0.223259,300
0.10339,0.990182,301
0.113437,0.989447,302
0.092958,0.997126,303
0.093693,0.999495,304
0.102173,1.01921,305
0.09859,0.980006,306
0.102109,1.00398,307
0.102141,1.00317,308
0.109214,0.99623,309
0.092829,0.998279,310
0.104157,1.00141,311
0.095038,1.01591,312
0.094237,0.986631,313
0.105341,1.01629,314
0.091261,0.981031,315
0.072798,1.00001,316
0.099998,1.00065,317
0.110302,1.00692,318
0.104989,1.0017,319
0.09827,0.991494,320
0.103133,0.999271,321
0.094814,0.996006,322
0.078462,1.00119,323
0.078142,1.00071,324
0.101182,1.00327,325
0.111229,1.01441,326
0.088318,0.981031,327
0.089662,1.0002,328
0.099229,1.00545,329
0.097853,1.00807,330
0.10067,0.99143,331
0.089117,0.996167,332
0.09651,1.00141,333
0.098654,0.998118,334
0.091038,1.01434,335
0.101597,0.990343,336
0.085277,0.997447,337
0.103581,0.99575,338
0.105565,1.02234,339
0.090205,0.983847,340
0.095037,1.00055,341
0.099518,1.00551,342
0.092637,0.992839,343
0.105374,1.02004,344
0.092574,0.984039,345
0.091005,0.994407,346
0.076478,0.997926,347
0.091453,0.999207,348
0.09043,1.0026,349
0.08627,0.996934,350
0.102909,1.00151,351
0.09267,1.00253,352
0.099454,1.00113,353
0.100157,0.993575,354
0.079742,1.02154,355
0.09571,0.986406,356
0.082238,0.995847,357
0.09955,0.996038,358
0.085086,1.00388,359
0.088733,1.00289,360
0.09683,0.997798,361
0.092093,0.996135,362
0.079806,1.00289,363
0.100958,0.999558,364
0.079934,0.998439,365
0.084734,1.00013,366
0.101149,1.02218,367
0.092573,0.981799,368
0.085086,1.00391,369
0.098077,0.991111,370
0.099838,1.02253,371
0.082558,0.983015,372
0.083709,0.996647,373
0.098301,1.00548,374
0.091102,0.99463,375
0.097598,1.00452,376
0.089918,0.996551,377
0.088702,0.995718,378
0.102045,1.02538,379
0.087902,0.982887,380
0.07395,0.997766,381
0.099005,0.994759,382
0.103773,1.00433,383
0.090782,0.99911,384
0.092669,0.999559,385
0.089374,0.996742,386
0.092221,1.00276,387
0.087326,0.999558,388
0.087838,0.999302,389
0.102941,0.998119,390
0.093918,1.0058,391
0.087422,0.998406,392
0.093341,1.00033,393
0.091806,0.993254,394
0.096862,1.00378,395
0.091197,1.00084,396
0.106717,1.00295,397
0.110621,0.994695,398
0.098782,1.02215,399
0.112125,0.984711,400
0.092637,0.997543,401
0.089374,0.994118,402
0.089342,1.00375,403
0.09363,1.00797,404
0.099613,1.00077,405
0.111901,1.00138,406
0.098109,0.993735,407
0.106781,1.00157,408
0.097246,0.997318,409
0.083678,0.995015,410
0.086814,1.00321,411
0.098653,0.999879,412
0.096285,0.998438,413
0.106941,1.00365,414
0.096638,1.00481,415
0.094141,0.997831,416
0.109565,0.997414,417
0.108413,1.00129,418
0.099613,1.00548,419
0.078046,0.993894,420
0.106621,1.00468,421
0.112349,1.00468,422
0.115357,1.01268,423
0.095357,0.981927,424
0.114717,1.00439,425
0.110046,0.995014,426
0.099645,1.00833,427
0.108957,1.00285,428
0.07555,0.983399,429
0.087966,0.998662,430
0.082878,1.00074,431
0.085405,1.00484,432
0.106237,1.01668,433
0.10371,0.980742,434
0.108157,1.00532,435
0.09603,0.994086,436
0.095742,1.00404,437
0.096637,0.993255,438
0.087582,1.00932,439
0.098845,0.994503,440
0.097053,1.00871,441
0.103709,1.00737,442
0.096765,0.986983,443
0.096349,0.999846,444
0.100285,1.01255,445
0.097949,0.984039,446
0.096221,1.01185,447
0.085726,0.988934,448
0.091742,1.01745,449
0.107197,0.987239,450
0.093661,0.995783,451
0.10915,1.01757,452
0.104413,0.991111,453
0.095869,0.988679,454
0.097821,1.00103,455
0.100605,1.01185,456
0.107422,0.999654,457
0.10163,0.986087,458
0.084862,1.02001,459
0.104573,0.983783,460
0.094749,1.0081,461
0.106494,0.99719,462
0.083198,0.992263,463
0.112061,1.01479,464
0.093053,0.987655,465
0.104829,1.0041,466
0.103229,1.01421,467
0.092701,0.980935,468
0.092158,0.998822,469
0.103454,0.998182,470
0.093693,1.0035,471
0.09923,0.999526,472
0.092638,1.01146,473
0.109117,0.998631,474
0.107133,1.00321,475
0.092637,0.984775,476
0.101213,1.00276,477
0.108445,1.01306,478
0.09763,1.00356,479
0.100733,0.987111,480
0.098622,0.996006,481
0.115357,1.01764,482
0.09651,0.979975,483
0.091582,0.998054,484
0.097181,1.00077,485
0.09379,0.997318,486
0.088542,1.0057,487
0.08963,0.995335,488
0.093437,1.01892,489
0.107837,0.982311,490
0.105341,1.00586,491
0.096893,1.01063,492
0.080734,0.987335,493
0.09539,0.992006,494
0.094622,1.00343,495
0.098845,1.00477,496
0.099677,1.00138,497
0.100446,1.00637,498
0.097117,0.995879,499
0.105181,0.996422,500
0.106845,0.999463,501
0.080798,1.00628,502
0.103805,1.00989,503
0.086237,0.981287,504
0.090846,0.999526,505
0.082526,0.996902,506
0.084926,1.00167,507
0.098014,1.00055,508
0.09651,1.00017,509
0.095773,0.998631,510
0.08451,1.00586,511
0.092029,0.996263,512
0.086718,1.00205,513
0.101854,0.999366,514
0.086973,1.00071,515
0.093726,0.99863,516
0.095966,1.00205,517
0.098141,0.997959,518
0.101597,1.00247,519
0.089534,0.998054,520
0.100701,1.00174,521
0.095678,0.993798,522
0.095838,1.00721,523
0.077726,1.00602,524
0.08771,1.00247,525
0.092797,0.985607,526
0.097085,1.00212,527
0.093374,1.00244,528
0.085693,0.996807,529
0.096989,1.00487,530
0.088318,0.999334,531
0.102078,1.01492,532
0.09347,0.982631,533
0.081758,0.997894,534
0.089117,1.00314,535
0.084734,1.00023,536
0.100702,1.001,537
0.094846,0.992327,538
0.084734,1.00417,539
0.101022,1.01111,540
0.090014,0.989287,541
0.100798,1.00356,542
0.08435,0.996839,543
0.088062,0.99927,544
0.094974,0.998918,545
0.091997,1.00113,546
0.099197,1.00442,547
0.093726,0.99687,548
0.087774,0.998375,549
0.081182,0.99671,550
0.073726,1.01591,551
0.087678,0.994887,552
0.092254,0.995142,553
0.090749,0.993703,554
0.082878,1.0042,555
0.087326,1.00173,556
0.090685,0.996615,557
0.09635,1.00295,558
0.093821,0.996839,559
0.095389,1.00391,560
0.084766,0.998982,561
0.097149,0.994695,562
0.087678,1.00762,563
0.090814,0.996934,564
0.094685,0.999271,565
0.092126,0.99863,566
0.08579,0.99991,567
0.083518,1.00164,568
0.082206,1.00116,569
0.078014,0.99783,570
0.092157,1.00202,571
0.084798,0.997542,572
0.081821,1.0009,573
0.091453,1.00167,574
0.08323,0.998982,575
0.090558,1.00445,576
0.078366,0.995079,577
0.085694,0.999782,578
0.096445,1.00497,579
0.092766,0.99895,580
0.091678,0.996134,581
0.086974,0.997991,582
0.08691,1.00285,583
0.072479,0.998886,584
0.083198,0.998951,585
0.097214,0.996774,586
0.08259,1.01649,587
0.08771,0.994343,588
0.085182,0.995046,589
0.076863,1.00532,590
0.092062,0.994055,591
0.08707,1.00663,592
0.095421,0.994535,593
0.093406,0.996198,594
0.096734,1.00865,595
0.093661,0.997223,596
0.091582,0.999654,597
0.095325,0.993351,598
0.096317,1.00977,599
0.091326,0.998086,600
0.097021,0.997991,601
0.096349,0.996934,602
0.095006,1.00199,603
0.092605,0.997959,604
0.082846,1.00004,605
0.094269,0.996007,606
0.094461,1.00951,607
0.09491,0.995206,608
0.101501,1.01892,609
0.091965,0.980487,610
0.095294,1.00676,611
0.093053,0.994983,612
0.092702,0.99751,613
0.093118,1.00029,614
0.092701,1.00138,615
0.092702,1.0009,616
0.091838,0.997702,617
0.095869,1.00084,618
0.097982,0.998822,619
0.097502,1.00033,620
0.091006,0.998599,621
0.096286,1.00097,622
0.095326,1.00311,623
0.082718,1.00161,624
0.091806,0.995462,625
0.093213,0.995335,626
0.090494,1.00333,627
0.088958,1.00516,628
0.095197,0.998407,629
0.091134,0.994726,630
0.090462,1.0033,631
0.097501,1.00116,632
0.094846,0.999398,633
0.092541,0.998855,634
0.086078,1.0034,635
0.080894,0.997958,636
0.090429,0.999463,637
0.093054,0.998182,638
0.092062,1.00007,639
0.07587,1.01143,640
0.087486,1.01207,641
0.08227,0.975815,642
0.092093,1.00276,643
0.084478,1.00289,644
0.09139,0.998854,645
0.083422,0.997479,646
0.073214,1.00189,647
0.089597,0.998695,648
0.085565,1.00756,649
0.086366,0.992806,650
0.086557,0.999335,651
0.09411,1.00205,652
0.086078,0.997734,653
0.091741,1.0011,654
0.088318,0.998342,655
0.083486,1.00042,656
0.097469,0.999175,657
0.096638,0.997318,658
0.08467,1.00391,659
0.083486,1.0035,660
0.08963,0.995782,661
0.092637,0.998823,662
0.091582,1.00295,663
0.09507,0.998118,664
0.090813,0.999687,665
0.095742,0.996454,666
0.092606,1.00765,667
0.091453,0.997095,668
0.087518,1.00122,669
0.096285,0.994055,670
0.087742,1.0066,671
0.092254,0.997542,672
0.095037,1.00132,673
0.097917,0.99879,674
0.089022,1.00388,675
0.081469,0.997543,676
0.098141,1.00205,677
0.101438,0.99671,678
0.087069,1.00004,679
0.078206,1.00132,680
0.096542,1.00586,681
0.085886,0.990183,682
0.083198,1.00593,683
0.09139,0.997158,684
0.090206,1.00068,685
0.087902,0.997862,686
0.085661,1.00097,687
0.089246,0.999206,688
0.095262,1.00701,689
0.091933,0.996423,690
0.088606,0.997478,691
0.087806,0.999686,692
0.088381,1.00049,693
0.099998,0.994502,694
0.08371,1.00346,695
0.093853,1.00222,696
0.092318,0.999622,697
0.093597,0.995015,698
0.093182,1.00481,699
0.092958,0.999366,700
0.091325,1.00244,701
0.099101,1.00132,702
0.082558,0.999846,703
0.084829,0.999015,704
0.084094,1.00221,705
0.090238,0.992262,706
0.092957,1.00455,707
0.088766,0.998598,708
0.081566,1.00401,709
0.100509,0.994983,710
0.096254,1.00778,711
0.097245,0.993863,712
0.092574,1.00106,713
0.097342,0.998534,714
0.098845,1.00205,715
0.095166,0.998758,716
0.096222,1.00247,717
0.090109,0.995303,718
0.096158,1.00497,719
0.093342,0.997478,720
0.095197,1.00145,721
0.094685,1.01863,722
0.096286,0.980486,723
0.091518,0.999687,724
0.08995,1.0002,725
0.087357,0.995175,726
0.093822,1.00532,727
0.092254,0.999302,728
0.091293,0.999271,729
0.09699,0.994694,730
0.078206,1.02141,731
0.090301,0.986599,732
0.08499,0.99991,733
0.092766,0.998982,734
0.086461,1.00503,735
0.092926,0.994918,736
0.087198,1.00081,737
0.093022,0.998151,738
0.087806,1.0002,739
0.080733,1.00282,740
0.08819,0.998406,741
0.095326,0.99559,742
0.092445,1.00218,743
0.08483,1.00081,744
0.088606,0.999942,745
0.096221,0.998247,746
0.09411,1.00289,747
0.090749,0.998887,748
0.09059,0.999942,749
0.098046,1.00055,750
0.082398,0.998567,751
0.089822,0.999494,752
0.08659,1.00138,753
0.101118,1.01732,754
0.092318,0.987431,755
0.097886,1.00116,756
0.091933,0.995527,757
0.093374,0.999366,758
0.099774,1.0017,759
0.084638,0.999175,760
0.092382,0.999814,761
0.088925,0.997799,762
0.08419,1.01953,763
0.082718,0.985223,764
0.094398,1.0185,765
0.096989,0.978183,766
0.091774,1.00029,767
0.088125,1.00074,768
0.086334,0.99927,769
0.084446,0.998438,770
0.08739,1.00126,771
0.091646,0.997638,772
0.08483,1.00481,773
0.094013,0.995271,774
0.088446,1.00241,775
0.091357,0.999943,776
0.096445,1.00026,777
0.093758,0.99863,778
0.093693,1.00068,779
0.089662,0.99847,780
0.09635,1.00711,781
0.094141,0.990439,782
0.093566,1.00583,783
0.086558,0.998022,784
0.094141,1.00205,785
0.093918,0.992134,786
0.094173,1.00493,787
0.093437,1.0026,788
0.09027,0.99719,789
0.082046,0.997639,790
0.088126,1.00212,791
0.090526,1.00321,792
0.084829,0.999879,793
0.08099,0.995174,794
0.093566,1.00884,795
0.096605,0.994343,796
0.089438,1.00017,797
0.090525,0.995815,798
0.094717,1.00269,799
0.08947,1.0009,800
0.099485,1.00122,801
0.085629,1.00913,802
0.07315,0.995942,803
0.084381,0.994791,804
0.084926,0.998854,805
0.093277,0.995591,806
0.085086,1.00541,807
0.088254,0.997926,808
0.08659,1.00151,809
0.085086,0.996455,810
0.083006,1.00269,811
0.083357,1.00062,812
0.071038,1.00196,813
0.08211,0.999014,814
0.097182,1.01303,815
0.086302,0.987591,816
0.087678,0.998854,817
0.097597,0.996231,818
0.09427,1.00369,819
0.093726,0.99863,820
0.088958,1.00007,821
0.096158,0.99479,822
0.093213,1.00605,823
0.08211,1.00061,824
0.083742,1.00042,825
0.086334,0.993415,826
0.096189,1.00893,827
0.097534,0.999398,828
0.090397,0.996327,829
0.095646,1.00317,830
0.080766,0.998342,831
0.086429,1.0057,832
0.098621,0.999814,833
0.096125,0.991175,834
0.094749,1.00564,835
0.08675,0.998694,836
0.087293,0.998631,837
0.081918,1.00058,838
0.082654,1.00052,839
0.090781,0.997799,840
0.080542,1.00074,841
0.093886,0.99543,842
0.089021,1.00286,843
0.09891,1.00138,844
0.08995,0.998374,845
0.090942,0.995783,846
0.093534,1.00452,847
0.093885,1.00077,848
0.089118,0.99943,849
0.082974,0.999046,850
0.085949,1.00167,851
0.089438,0.999686,852
0.097566,1.00305,853
0.084542,0.994279,854
0.084734,1.00423,855
0.076286,0.999558,856
0.086302,0.998695,857
0.092862,1.00138,858
0.08083,1.00301,859
0.083774,0.996455,860
0.092126,1.00033,861
0.093085,0.994695,862
0.095933,1.0065,863
0.09427,0.998758,864
0.092861,1.00174,865
0.094398,0.996838,866
0.094622,1.00148,867
0.089181,1.00161,868
0.093822,0.998246,869
0.091294,0.998854,870
0.091261,1.00247,871
0.092862,0.999622,872
0.095774,0.999814,873
0.09395,0.995655,874
0.084382,1.01021,875
0.088573,0.996103,876
0.097629,1.00253,877
0.09443,0.991238,878
0.085885,1.00404,879
0.095678,0.99879,880
0.090622,0.999398,881
0.074846,0.998471,882
0.088574,1.00231,883
0.094462,0.999398,884
0.101021,1.00103,885
0.090302,0.997222,886
0.077342,1.00308,887
0.089246,1.00253,888
0.094238,0.99655,889
0.090237,0.999911,890
0.077022,1.00356,891
0.088254,0.997126,892
0.082494,1.00116,893
0.08963,1.00033,894
0.089566,1.00029,895
0.090557,1.00029,896
0.081854,0.996966,897
0.083518,0.995719,898
0.097341,1.00436,899
0.094078,1.00081,900
0.093917,0.999303,901
0.095806,0.996838,902
0.088574,1.00372,903
0.093533,1.00042,904
0.082238,0.999558,905
0.096861,1.0178,906
0.082845,0.988839,907
0.074078,1.00045,908
0.086238,0.993318,909
0.082398,0.998407,910
0.091262,1.00183,911
0.078334,1.00004,912
0.098749,1.00039,913
0.08419,0.99559,914
0.083133,1.00596,915
0.094142,0.996998,916
0.080606,1.00049,917
0.083358,0.996455,918
0.090174,1.00212,919
0.094078,1.00279,920
0.085182,0.999271,921
0.084478,0.994918,922
0.082238,1.00573,923
0.08995,1.00055,924
0.090814,0.998438,925
0.092605,0.999943,926
0.081854,1.00135,927
0.084542,0.997766,928
0.094013,1.00353,929
0.086206,0.99271,930
0.094046,1.00564,931
0.092893,0.997319,932
0.074814,1.00452,933
0.095742,0.997382,934
0.092477,0.998919,935
0.096606,1.00513,936
0.083165,0.996519,937
0.084286,0.998246,938
0.094078,1.00106,939
0.08259,0.999879,940
0.079902,1.001,941
0.091486,0.994694,942
0.071646,1.00669,943
0.099837,1.01866,944
0.093726,0.982534,945
0.088094,0.995623,946
0.082878,1.00122,947
0.092605,0.999527,948
0.084606,1.01642,949
0.088254,0.979751,950
0.072414,1.00398,951
0.093342,1.00103,952
0.095102,1.00017,953
0.096125,0.993223,954
0.087646,1.00426,955
0.08227,1.00474,956
0.083966,0.998855,957
0.093534,0.99847,958
0.084574,0.99847,959
0.094589,1.0034,960
0.096222,0.999078,961
0.092349,0.993927,962
0.091902,1.00564,963
0.084734,1.0073,964
0.092157,0.992615,965
0.086398,0.996966,966
0.090014,1.00913,967
0.092829,0.994247,968
0.097629,1.01005,969
0.084542,0.987142,970
0.097789,1.00103,971
0.085022,1.00557,972
0.094046,0.999686,973
0.093662,0.990311,974
0.095933,1.02842,975
0.086462,0.979654,976
0.095581,1.00097,977
0.093662,0.99319,978
0.097022,1.02257,979
0.088125,0.991271,980
0.089918,0.988006,981
0.094909,0.996967,982
0.082878,1.00337,983
0.088574,0.99927,984
0.089918,0.999527,985
0.082046,0.999302,986
0.087709,1.00212,987
0.092862,1.00065,988
0.084318,1.00221,989
0.08371,0.994279,990
0.084958,1.01034,991
0.091006,0.993894,992
0.089629,1.00068,993
0.092606,0.995046,994
0.093182,1.00269,995
0.093629,1.00183,996
0.087134,0.997446,997
0.093757,1.00023,998
0.092285,1.00285,999
0.094462,0.999494,1000
0.088573,0.998055,1001
0.094046,0.999462,1002
0.090846,0.999782,1003
0.090237,1.001,1004
0.093502,0.999206,1005
0.071326,0.996167,1006
0.084286,1.00343,1007
0.09011,0.999974,1008
0.096414,1.00077,1009
0.092702,0.995687,1010
0.099774,1.00452,1011
0.089246,1.00548,1012
0.092157,0.999335,1013
0.09283,0.991398,1014
0.091869,1.00724,1015
0.084094,0.996998,1016
0.089342,0.998502,1017
0.097693,0.997383,1018
0.096126,1.00362,1019
0.086782,1.00173,1020
0.087357,1.00065,1021
0.097854,0.99719,1022
0.092285,1.00033,1023
0.093565,1.00029,1024
0.098622,1.00135,1025
0.093085,0.994727,1026
0.089086,1.00532,1027
0.096286,1.0018,1028
0.093085,0.997383,1029
0.09427,0.996614,1030
0.093214,1.00519,1031
0.097309,0.997575,1032
0.097182,1.00388,1033
0.099454,0.997542,1034
0.095741,1.00135,1035
0.09971,0.997702,1036
0.101053,1.025,1037
0.099293,0.972103,1038
0.085278,1.00903,1039
0.095549,0.994343,1040
0.100381,1.00301,1041
0.089854,0.994502,1042
0.078238,1.00874,1043
0.094686,0.995398,1044
0.077374,0.999302,1045
0.102525,0.995239,1046
0.101565,1.00465,1047
0.086429,0.997639,1048
0.094557,1.0002,1049
0.096766,0.997126,1050
0.10483,1.00778,1051
0.090014,0.998407,1052
0.100542,1.00196,1053
0.095773,0.997095,1054
0.103709,1.00023,1055
0.092414,1.00119,1056
0.093438,1.00868,1057
0.102013,0.989863,1058
0.101278,1.00327,1059
0.102621,1.00065,1060
0.101566,0.997382,1061
0.098781,0.997159,1062
0.092669,1.00397,1063
0.08627,1.00193,1064
0.100798,0.998566,1065
0.091454,0.994023,1066
0.107997,1.00564,1067
0.107773,0.998183,1068
0.111453,1.00794,1069
0.083038,0.99463,1070
0.075934,0.999559,1071
0.095678,0.99815,1072
0.102974,1.00285,1073
0.095389,0.996935,1074
0.09379,0.999206,1075
0.08643,1.02349,1076
0.095645,0.975239,1077
0.095646,0.996294,1078
0.102493,1.00605,1079
0.109085,0.997382,1080
0.101822,0.99991,1081
0.084222,0.993991,1082
0.074526,1.00807,1083
0.094942,0.997414,1084
0.091806,1.02058,1085
0.104734,0.978727,1086
0.108478,1.00884,1087
0.098142,1.00948,1088
0.09075,0.989287,1089
0.084926,0.990343,1090
0.097277,1.00279,1091
0.087966,0.99911,1092
0.080734,1.00046,1093
0.098494,1.00017,1094
0.099486,1.00397,1095
0.102333,1.00222,1096
0.08819,0.998118,1097
0.096733,0.991687,1098
0.099645,1.00429,1099
0.08147,0.999494,1100
0.095581,1.00353,1101
0.091262,0.995878,1102
0.094558,1.0042,1103
0.094461,1.00317,1104
0.099837,0.997254,1105
0.091902,0.996582,1106
0.08531,1.02381,1107
0.101853,0.982439,1108
0.096702,0.997894,1109
0.102685,0.997095,1110
0.100062,1.00282,1111
0.094718,0.999174,1112
0.097053,1.00193,1113
0.087966,0.993382,1114
0.08307,1.00023,1115
0.086654,0.999238,1116
0.08291,1.0026,1117
0.093405,0.996615,1118
0.103325,1.00893,1119
0.101886,1.00349,1120
0.098589,0.997095,1121
0.10083,0.992998,1122
0.090429,0.999111,1123
0.088254,1.00209,1124
0.110173,1.00615,1125
0.109181,0.990599,1126
0.095645,1.00618,1127
0.102046,0.997734,1128
0.091421,1.00087,1129
0.101245,1.00189,1130
0.092702,0.997638,1131
0.090589,1.00126,1132
0.08627,0.995526,1133
0.097118,1.00161,1134
0.095709,1.00276,1135
0.102013,1.00228,1136
0.08739,0.998342,1137
0.100701,0.999975,1138
0.092798,1.00061,1139
0.088926,1.00081,1140
0.089118,0.997575,1141
0.089662,0.999398,1142
0.091197,1.00279,1143
0.078046,0.999846,1144
0.095902,0.999174,1145
0.089598,0.995239,1146
0.083198,1.00145,1147
0.089022,1.00762,1148
0.08835,0.994855,1149
0.087358,0.993478,1150
0.079902,1.00292,1151
