execution_ms,period_ms,iteration
0.033311,2.39841,221
0.03843,1.31933,222
0.023903,0.642242,223
0.02739,0.996913,224
0.024831,1.00232,225
0.032126,1.0036,226
0.024895,0.998512,227
0.034718,3.64319,228
0.030238,1.9936,229
0.031614,0.362095,230
0.034366,1.01067,231
0.028831,1.17332,232
0.021343,0.813498,233
0.027135,1.00802,234
0.025983,0.996881,235
0.027839,1.49932,236
0.02787,0.543015,237
0.014815,0.948787,238
0.012192,0.99832,239
0.836121,1.52438,240
0.263988,0.886614,241
0.045598,0.64461,242
0.051997,1.01976,243
0.061598,0.936851,244
0.052286,0.998385,245
0.052605,1.00437,246
0.05395,1.00002,247
0.053918,0.997169,248
0.051294,1.00114,249
0.049117,0.999345,250
0.045374,0.993969,251
0.045854,1.00136,252
0.042878,1.00527,253
0.04979,1.00018,254
0.04915,0.999761,255
0.047358,0.999089,256
0.048254,0.996721,257
0.052317,1.00021,258
0.048798,1.00434,259
0.04771,0.997713,260
0.047294,1.00219,261
0.04899,1.00005,262
0.050045,1.0004,263
0.053981,0.993105,264
0.058718,1.21383,265
0.057406,0.784155,266
0.055517,1.00424,267
0.055357,0.995057,268
0.04675,1.01288,269
0.051582,0.988913,270
0.054525,0.998321,271
0.051901,0.999857,272
0.048094,0.997456,273
0.057469,1.00677,274
0.054878,1.00453,275
0.058877,0.996369,276
0.05075,0.996017,277
0.062845,1.16526,278
0.06179,0.83676,279
0.059677,1.00079,280
0.199095,0.994545,281
0.051518,1.01102,282
0.064701,1.0053,283
0.060957,0.993169,284
0.048702,0.989265,285
0.046397,1.00104,286
0.060605,1.00338,287
0.058877,1.00357,288
0.055805,0.995793,289
0.046526,0.998704,290
0.073148,1.00382,291
0.063101,1.0028,292
0.075613,0.996752,293
0.064061,1.00488,294
0.064221,1.00194,295
0.052445,0.991314,296
0.052125,1.01022,297
0.069789,0.993681,298
0.068732,1.01928,299
0.050013,0.97413,300
0.04851,1.00811,301
0.074748,1.00072,302
0.071004,1.01198,303
0.052478,0.986833,304
0.045566,0.999825,305
0.077469,0.999632,306
0.076636,1.00382,307
0.076604,1.01726,308
0.050461,0.976274,309
0.050142,0.998864,310
0.08246,1.00965,311
0.077405,0.998768,312
0.050045,0.990354,313
0.049502,0.998608,314
0.073309,1.01685,315
0.093564,0.993297,316
0.08518,1.00815,317
0.053758,0.984273,318
0.051581,0.998769,319
0.087676,1.01304,320
0.081212,0.993329,321
0.054142,0.992561,322
0.044254,1.00651,323
0.095707,1.03483,324
0.087388,0.970066,325
0.094716,1.00757,326
0.052157,0.979026,327
0.051389,1.01442,328
0.095611,1.0004,329
0.109179,1.03013,330
0.051453,0.955443,331
0.046398,1.00258,332
0.12537,1.01659,333
0.100411,1.00024,334
0.047486,0.988401,335
0.052126,0.996337,336
0.106811,1.27376,337
0.09606,0.75638,338
0.097979,1.00382,339
0.050205,0.962835,340
0.049502,1.00805,341
0.097339,1.01534,342
0.097788,1.00782,343
0.051646,0.97317,344
0.052605,1.00363,345
0.106299,1.01083,346
0.100763,1.01419,347
0.103355,1.01019,348
0.051038,0.95941,349
0.048286,0.996145,350
0.103259,1.01726,351
0.102107,1.01938,352
0.054302,0.963026,353
0.051133,1.00875,354
0.110523,1.0123,355
0.113402,1.01982,356
0.100891,0.994129,357
0.055198,0.96709,358
0.044766,1.00341,359
0.124154,1.01794,360
0.104155,1.01163,361
0.045566,0.966418,362
0.041694,0.999537,363
0.105627,1.23095,364
0.113467,0.793146,365
0.105147,1.01477,366
0.04931,0.962867,367
0.047677,1.00085,368
0.101595,1.01566,369
0.104763,0.996177,370
0.05187,0.987025,371
0.045086,1.00642,372
0.092891,1.26228,373
0.111803,0.762172,374
0.106907,0.994193,375
0.052157,0.977202,376
0.04195,0.997009,377
0.103355,1.01605,378
0.09718,0.998672,379
0.104059,0.999409,380
0.044638,0.985682,381
0.103132,1.25271,382
0.109211,0.768252,383
0.096635,1.00222,384
0.048766,0.982705,385
0.050973,1.00619,386
0.113659,1.0067,387
0.102139,1.02286,388
0.107291,0.992305,389
0.049822,1.07534,390
0.106043,0.921589,391
0.100731,0.986929,392
0.048797,0.98277,393
0.048862,1.00014,394
0.119419,1.02267,395
0.098812,0.992241,396
0.104059,1.01352,397
0.050046,0.971922,398
0.046302,1.00155,399
0.10134,1.01128,400
0.118202,1.02414,401
0.053374,0.964146,402
0.049054,1.00536,403
0.112219,1.01362,404
0.102011,0.997041,405
0.100091,1.02379,406
0.04627,0.956338,407
0.046974,1.00443,408
0.115162,1.02078,409
0.112571,1.0099,410
0.050014,0.965618,411
0.050269,1.00856,412
0.108251,1.01154,413
0.099995,1.01576,414
0.099963,0.999889,415
0.049278,0.966418,416
0.049821,1.0053,417
0.121082,1.0084,418
0.115611,1.00648,419
0.053598,0.97797,420
0.047133,1.00782,421
0.103643,1.03809,422
0.113819,0.977169,423
0.049598,0.980722,424
0.04899,0.996209,425
0.048222,1.01013,426
0.106971,1.01109,427
0.095164,1.01873,428
0.049406,0.962195,429
0.044606,0.998769,430
0.094875,1.01352,431
0.105051,1.01806,432
0.05235,0.96885,433
0.043773,1.00639,434
0.099451,1.249,435
0.104891,0.769307,436
0.114682,1.02242,437
0.049597,0.954387,438
0.044798,0.997649,439
0.110363,1.02104,440
0.102363,1.01339,441
0.049533,0.968082,442
0.042366,0.997233,443
0.094939,1.04107,444
0.093884,0.974865,445
0.088796,1.00619,446
0.049085,0.979666,447
0.043486,1.00334,448
0.106747,1.0156,449
0.100475,1.02405,450
0.052349,0.954707,451
0.045406,1.0069,452
0.106395,1.01186,453
0.103675,1.00267,454
0.048701,0.981042,455
0.047646,1.00584,456
0.110842,1.00747,457
0.110747,1.0196,458
0.089852,0.997521,459
0.049277,0.967667,460
0.043581,0.997521,461
0.109115,1.02283,462
0.106171,1.01307,463
0.050461,0.967699,464
0.047006,1.00424,465
0.105819,1.0092,466
0.088028,1.00478,467
0.043166,1.49219,468
0.049502,0.488232,469
0.085692,1.0188,470
0.097851,1.00571,471
0.081021,1.00411,472
0.052541,0.970931,473
0.050237,1.00978,474
0.103739,1.093,475
0.103835,0.934228,476
0.051102,0.964722,477
0.046558,1.00613,478
0.096795,1.01896,479
0.102075,0.994065,480
0.10729,1.02315,481
0.047422,0.95941,482
0.043774,1.0029,483
0.100891,1.01048,484
0.103227,1.01234,485
0.04659,0.971026,486
0.04531,0.999953,487
0.107963,1.21463,488
0.100763,0.802938,489
0.09862,1.00408,490
0.04787,0.976018,491
0.04595,1.00398,492
0.106779,1.01115,493
0.106331,1.02162,494
0.04867,0.967442,495
0.045501,1.00568,496
0.104347,1.2424,497
0.093467,0.766972,498
0.098716,1.02699,499
0.050845,0.960339,500
0.046974,1.00334,501
0.098043,1.00763,502
0.086844,1.00459,503
0.047038,0.979826,504
0.050366,1.00834,505
0.103835,1.00894,506
0.107451,1.018,507
0.051422,0.964786,508
0.048541,1.00475,509
0.102619,1.01582,510
0.105051,1.01246,511
0.04419,0.967954,512
0.049214,1.00082,513
0.100443,1.18922,514
0.090396,0.829752,515
0.0903,1.00603,516
0.050045,0.97589,517
0.047389,0.998193,518
0.093788,1.02168,519
0.092604,0.998417,520
0.046046,0.97845,521
0.045342,1.00024,522
0.046334,1.01339,523
0.0863,1.00389,524
0.092347,1.00978,525
0.050397,0.978322,526
0.049214,1.00296,527
0.108507,1.00616,528
0.092604,1.02075,529
0.047422,0.964403,530
0.046941,1.00184,531
0.099995,1.24116,532
0.099996,0.79257,533
0.094139,0.991762,534
0.050365,0.973202,535
0.048958,1.00277,536
0.106395,1.02126,537
0.103419,1.01182,538
0.046078,0.963283,539
0.043646,1.00517,540
0.103035,1.21028,541
0.10086,0.819577,542
0.104507,1.0085,543
0.048862,0.95925,544
0.04931,1.00587,545
0.095803,1.0125,546
0.097339,1.01531,547
0.048286,0.966354,548
0.048798,0.999729,549
0.108251,1.01954,550
0.101659,1.01253,551
0.104091,0.998097,552
0.051102,0.970066,553
0.046526,0.999313,554
0.099739,1.01445,555
0.102043,1.0173,556
0.047422,0.966226,557
0.050205,1.00894,558
0.099931,1.23053,559
0.094011,0.776987,560
0.089564,1.00722,561
0.051102,0.979858,562
0.049214,1.00856,563
0.101691,1.00421,564
0.095388,1.01102,565
0.045278,0.972626,566
0.041086,1.00367,567
0.09238,1.0131,568
0.091036,1.00526,569
0.04835,0.980914,570
0.048989,1.00619,571
0.103547,1.01038,572
0.106139,1.01698,573
0.050142,0.967538,574
0.046238,0.997809,575
0.109083,1.01918,576
0.091707,0.995985,577
0.092219,1.01995,578
0.049758,0.963154,579
0.049758,1.00827,580
0.109531,1.02091,581
0.093595,1.0061,582
0.029471,1.4878,583
0.050013,0.480522,584
0.102907,1.0132,585
0.093883,1.01541,586
0.091836,1.01067,587
0.051677,0.961075,588
0.048093,0.997169,589
0.106555,1.02494,590
0.100123,0.997105,591
0.048317,0.980306,592
0.047997,1.00027,593
0.105787,1.21757,594
0.091484,0.79545,595
0.103323,1.03035,596
0.050013,0.955091,597
0.04387,0.999696,598
0.104828,1.01419,599
0.09142,1.00389,600
0.047934,0.979698,601
0.049918,1.0068,602
0.106203,1.00978,603
0.104155,1.00402,604
0.048382,0.980274,605
0.043901,1.00011,606
0.115546,1.01506,607
0.099707,1.0036,608
0.099227,1.0044,609
0.04419,0.975794,610
0.043326,1.00181,611
0.109659,1.01944,612
0.098075,0.997713,613
0.047005,0.981714,614
0.048062,1.00171,615
0.109723,1.01499,616
0.091836,1.0037,617
0.048253,0.979378,618
0.04131,1.00158,619
0.100796,1.01426,620
0.098043,1.00402,621
0.094396,1.00626,622
0.04931,0.97749,623
0.049054,0.999889,624
0.102971,1.01352,625
0.100603,1.00158,626
0.048381,0.98085,627
0.04643,1.00149,628
0.103419,1.01326,629
0.093691,1.00514,630
0.096988,1.00485,631
0.044862,0.976338,632
0.046846,1.00043,633
0.099515,1.01362,634
0.097339,1.0003,635
0.047934,0.989009,636
0.047006,1.00421,637
0.09734,1.00635,638
0.088604,1.02101,639
0.04867,0.967762,640
0.047422,0.998641,641
0.106843,1.01438,642
0.086812,1.00328,643
0.05651,0.985937,644
0.047262,1.00091,645
0.099707,1.23441,646
0.103323,0.792762,647
0.101755,1.01362,648
0.047678,0.953875,649
0.047837,1.00894,650
0.105531,1.00965,651
0.105115,1.01742,652
0.049054,0.967666,653
0.042558,0.995889,654
0.097851,1.22631,655
0.086492,0.791579,656
0.093628,1.00443,657
0.043454,0.978834,658
0.045342,1.0005,659
0.104636,1.02155,660
0.100891,1.01115,661
0.04707,0.964914,662
0.044062,1.00139,663
0.096731,1.01406,664
0.100156,1.00366,665
0.101755,1.00715,666
0.046878,0.974098,667
0.043741,1.00258,668
0.107355,1.02184,669
0.111515,1.01262,670
0.048446,0.962771,671
0.04755,1.00942,672
0.088444,1.18958,673
0.096892,0.818905,674
0.093051,1.01006,675
0.046045,0.973554,676
0.045502,1.0005,677
0.102043,1.01327,678
0.087164,1.00098,679
0.051613,0.988722,680
0.045982,0.996688,681
0.098267,1.01429,682
0.088892,1.00344,683
0.046941,0.984754,684
0.049598,0.998032,685
0.114234,1.0147,686
0.098811,1.00901,687
0.092188,1.00386,688
0.049694,0.97397,689
0.044286,1.0013,690
0.09286,1.01294,691
0.093979,1.00357,692
0.049694,0.981841,693
0.046814,0.998897,694
0.104891,1.01352,695
0.092188,1.00143,696
0.094235,1.00683,697
0.047934,0.974865,698
0.039198,1.00264,699
0.102875,1.01576,700
0.100443,0.998417,701
0.050269,0.983314,702
0.043102,1.00139,703
0.093116,1.01426,704
0.090908,1.00472,705
0.083612,1.00658,706
0.046366,0.975058,707
0.044766,1.00303,708
0.109178,1.02136,709
0.098491,0.995185,710
0.048478,0.986737,711
0.046014,0.995985,712
0.097467,1.01205,713
0.091803,1.00379,714
0.095228,1.02658,715
0.048894,0.956563,716
0.045246,0.998193,717
0.102364,1.02408,718
0.10182,0.996785,719
0.049853,0.98613,720
0.048542,1.00174,721
0.113595,1.00651,722
0.094396,1.00904,723
0.050654,0.977394,724
0.047198,0.999921,725
0.106459,1.01397,726
0.095387,1.00136,727
0.091516,1.00744,728
0.050078,0.974962,729
0.046014,1.00114,730
0.104219,1.01317,731
0.095964,1.00206,732
0.05043,0.98325,733
0.047677,1.00165,734
0.11241,1.02037,735
0.101052,0.998864,736
0.083132,1.00344,737
0.04771,0.976338,738
0.04739,1.01339,739
0.102267,1.00194,740
0.096444,1.02578,741
0.045534,0.958099,742
0.041406,1.00091,743
0.104315,1.01486,744
0.080093,1.00098,745
0.044766,0.983314,746
0.050046,1.0093,747
0.101243,1.01042,748
0.096571,1.00485,749
0.050525,0.979954,750
0.050622,1.00549,751
0.107483,1.00664,752
0.100891,1.01653,753
0.099131,0.991441,754
0.044638,0.978258,755
0.045822,1.00738,756
0.096795,1.01547,757
0.099004,1.01339,758
0.048957,0.961619,759
0.046366,1.00216,760
0.103419,1.01253,761
0.098044,1.0011,762
0.04803,0.98437,763
0.048349,1.00075,764
0.107803,1.01301,765
0.09862,1.0019,766
0.046046,0.984306,767
0.04979,1.00994,768
0.105691,1.01182,769
0.108603,0.995217,770
0.104027,1.0285,771
0.050622,0.961202,772
0.049822,1.00213,773
0.106171,1.01832,774
0.104731,1.00885,775
0.04979,0.96933,776
0.044318,1.00143,777
0.100924,1.22138,778
0.075005,0.787035,779
0.090203,1.00971,780
0.046078,0.974449,781
0.049629,1.01416,782
0.106683,1.00888,783
0.09398,1.00478,784
0.04675,0.97589,785
0.041246,1.00354,786
0.101819,1.01925,787
0.103803,1.01138,788
0.049981,0.963411,789
0.047134,0.999888,790
0.102619,1.01509,791
0.091708,1.0044,792
0.089788,1.02635,793
0.052734,0.956691,794
0.045726,0.997329,795
0.106907,1.01701,796
0.099131,1.01851,797
0.047518,0.963698,798
0.045278,1.00069,799
0.045853,1.00514,800
0.099739,1.0083,801
0.098524,1.0307,802
0.050782,0.958131,803
0.043486,0.998481,804
0.098235,1.01922,805
0.095579,1.01563,806
0.046622,0.965842,807
0.04899,1.00811,808
0.102235,1.00587,809
0.086492,1.01573,810
0.103131,0.992913,811
0.049022,0.97925,812
0.047869,0.996945,813
0.099643,1.01573,814
0.08806,1.00014,815
0.05139,0.983954,816
0.046782,1.00034,817
0.104411,1.014,818
0.103835,1.01938,819
0.050302,0.969394,820
0.045182,0.997137,821
0.11273,1.02062,822
0.105531,1.01528,823
0.099931,0.990513,824
0.049534,0.972338,825
0.04339,1.00056,826
0.106651,1.01784,827
0.099132,1.00082,828
0.048221,0.984978,829
0.048254,1.00514,830
0.100571,1.20782,831
0.10038,0.799546,832
0.099163,1.00648,833
0.048285,0.97733,834
0.049245,1.01358,835
0.0943,1.00296,836
0.09158,1.02846,837
0.048253,0.957555,838
0.043678,1.00098,839
0.095291,1.02635,840
0.09126,0.986641,841
0.050814,0.991249,842
0.044798,0.998705,843
0.108378,1.00923,844
0.094044,1.002,845
0.093563,1.00558,846
0.051709,0.97637,847
0.047102,1.01221,848
0.104315,1.01419,849
0.106747,1.01883,850
0.049406,0.958482,851
0.044382,1.00533,852
0.104028,1.0059,853
0.096156,1.00104,854
0.048317,0.987474,855
0.046494,0.998256,856
0.105467,1.0196,857
0.101691,1.01566,858
0.097147,0.987058,859
0.05011,0.976305,860
0.046718,1.00053,861
0.109659,1.01435,862
0.099131,1.02136,863
0.051902,0.967858,864
0.042398,0.999217,865
0.082044,1.01336,866
0.103419,0.998065,867
0.099068,1.01118,868
0.051134,0.976946,869
0.045854,0.997905,870
0.096508,1.01419,871
0.101019,1.00277,872
0.049502,0.990289,873
0.04659,0.992689,874
0.102588,1.21921,875
0.085724,0.797051,876
0.101468,1.02664,877
0.049246,0.956083,878
0.049502,1.00107,879
0.114555,1.01384,880
0.101627,1.02091,881
0.049598,0.968594,882
0.046686,0.996145,883
0.098395,1.23329,884
0.104475,0.79545,885
0.099771,1.01355,886
0.046942,0.960435,887
0.046941,0.999185,888
0.097819,1.01646,889
0.094523,1.01685,890
0.044382,0.964562,891
0.050206,1.00773,892
0.094268,1.23133,893
0.102843,0.796443,894
0.094811,1.01019,895
0.054429,0.958195,896
0.05379,0.998128,897
0.137594,1.0227,898
0.103995,1.01253,899
0.061053,0.963475,900
0.043773,0.999921,901
0.12585,1.02066,902
0.09654,1.01627,903
0.106907,1.00914,904
0.049694,0.956594,905
0.043198,0.998225,906
0.102747,1.0156,907
0.103963,1.01922,908
0.048637,0.966835,909
0.048062,1.00549,910
0.13449,1.01618,911
0.104123,0.996305,912
0.107195,1.02046,913
0.050494,0.963538,914
0.04355,0.998033,915
0.105723,1.03006,916
0.095548,1.00206,917
0.047838,0.96485,918
0.050109,1.00882,919
0.115387,1.00923,920
0.103643,1.01694,921
0.090108,0.987953,922
0.047614,0.97669,923
0.048062,1.00053,924
0.113915,1.01701,925
0.118715,1.01035,926
0.052734,0.972786,927
0.050718,1.0012,928
0.129274,1.01429,929
0.105243,1.01934,930
0.105403,0.992369,931
0.05091,0.974898,932
0.039006,0.997425,933
0.105051,1.01531,934
0.109114,1.00226,935
0.050366,0.984177,936
0.049406,0.999089,937
0.107035,1.23914,938
0.091611,0.775804,939
0.101243,1.0316,940
0.042526,0.952211,941
0.043582,1.00152,942
0.096539,1.01272,943
0.09254,1.00453,944
0.046078,0.981362,945
0.04467,1.00063,946
0.112538,1.01646,947
0.0871,1.00174,948
0.048158,0.98117,949
0.04515,0.999857,950
0.106907,1.09531,951
0.090364,0.922708,952
0.081116,1.00536,953
0.050877,0.980402,954
0.050813,1.0125,955
0.096123,1.00063,956
0.093148,1.02638,957
0.043582,0.960563,958
0.043581,0.998225,959
0.088412,1.02549,960
0.079741,1.00997,961
0.050973,0.966131,962
0.046333,0.997521,963
0.12089,1.02728,964
0.104475,1.01336,965
0.048541,0.961907,966
0.049182,1.00648,967
0.333777,1.01499,968
0.102107,1.00751,969
0.105339,1.00699,970
0.051773,0.964339,971
0.051454,1.00696,972
0.110971,1.01333,973
0.109883,0.992657,974
0.049182,0.982322,975
0.05027,1.00318,976
0.103163,1.26065,977
0.100956,0.751612,978
0.095291,1.00875,979
0.045949,0.977202,980
0.050878,1.00158,981
0.146649,1.01998,982
0.105627,1.0099,983
0.048638,0.97221,984
0.049054,1.00494,985
0.105883,1.00987,986
0.105147,1.00904,987
0.110267,1.01877,988
0.046366,0.954035,989
0.046622,0.999825,990
0.100923,1.02299,991
0.08998,1.01442,992
0.047166,0.962258,993
0.047838,1.00831,994
0.041182,0.995761,995
0.102907,1.0116,996
0.089915,1.02258,997
0.051293,0.968914,998
0.046238,1.00386,999
0.110491,1.00664,1000
0.101787,0.998545,1001
0.04931,0.986641,1002
0.044158,0.997777,1003
0.105211,1.01694,1004
0.088508,0.997361,1005
0.087324,1.00731,1006
0.041342,0.976786,1007
0.047678,1.00866,1008
0.108827,1.01106,1009
0.095676,1.00798,1010
0.053789,0.97493,1011
0.04467,0.999377,1012
0.100859,1.29319,1013
0.098171,0.722238,1014
0.047422,0.983441,1015
0.050526,1.00875,1016
0.107771,1.0068,1017
0.097979,1.00085,1018
0.048254,0.986929,1019
0.04883,1.00728,1020
0.102683,1.01051,1021
0.100315,1.01518,1022
0.093596,1.00872,1023
0.050717,0.963667,1024
0.047837,0.994289,1025
0.109883,1.02398,1026
0.107899,0.993617,1027
0.050814,0.981298,1028
0.046334,1.0069,1029
0.100219,1.01173,1030
0.109915,1.01941,1031
0.048733,0.966803,1032
0.051133,0.996241,1033
0.049022,1.0093,1034
0.117179,1.00642,1035
0.106907,1.02565,1036
0.045278,1.10139,1037
0.051422,0.856887,1038
0.094651,1.01349,1039
0.09686,1.00155,1040
0.053917,0.985266,1041
0.050781,0.997681,1042
0.11865,1.19694,1043
0.102876,0.817593,1044
0.098651,1.00565,1045
0.047613,0.978546,1046
0.050845,1.01522,1047
0.113371,1.00542,1048
0.105915,1.02581,1049
0.049981,0.954419,1050
0.045182,1.00024,1051
0.110139,1.02053,1052
0.09654,1.01493,1053
0.051133,0.964595,1054
0.048958,1.00139,1055
0.104699,1.01253,1056
0.109979,1.02277,1057
0.104827,0.992593,1058
0.052189,0.970867,1059
0.047357,1.01234,1060
0.093628,1.0091,1061
0.101052,1.00837,1062
0.049213,0.969299,1063
0.046046,1.00242,1064
0.104091,1.01525,1065
0.102779,0.999089,1066
0.048285,0.983346,1067
0.048926,1.00427,1068
0.111867,1.23626,1069
0.104124,0.79113,1070
0.093595,0.990898,1071
0.049662,0.978961,1072
0.049085,1.01208,1073
0.097915,1.00491,1074
0.090523,1.00552,1075
0.045854,0.976529,1076
0.047965,1.00997,1077
0.115194,1.01762,1078
0.102331,1.01096,1079
0.051006,0.961842,1080
0.046654,1.00085,1081
0.119611,1.0156,1082
0.098683,1.00888,1083
0.102875,1.02091,1084
0.047294,1.06721,1085
0.04387,0.893398,1086
0.108795,1.0123,1087
0.108027,1.00395,1088
0.053022,0.976946,1089
0.048221,1.00703,1090
0.112027,1.01138,1091
0.100539,1.01771,1092
0.09734,0.989105,1093
0.048733,0.982002,1094
0.045374,0.996177,1095
0.103803,1.01938,1096
0.112858,1.01499,1097
0.05251,0.965234,1098
0.046525,1.00421,1099
0.121626,1.01304,1100
0.112506,1.01922,1101
0.097467,0.989521,1102
0.051742,0.970386,1103
0.049406,1.00594,1104
0.103003,1.00968,1105
0.103259,1.01928,1106
0.04883,0.96869,1107
0.045533,0.999761,1108
0.095451,1.01259,1109
0.117946,1.01461,1110
0.103547,0.996049,1111
0.051069,0.974258,1112
0.049982,1.00994,1113
0.094523,1.00379,1114
0.104443,1.02917,1115
0.049693,0.959955,1116
0.047614,1.00507,1117
0.099867,1.00728,1118
0.09558,0.999792,1119
0.049053,0.98597,1120
0.051581,1.00008,1121
0.115355,1.23434,1122
0.095324,0.787483,1123
0.088252,0.997521,1124
0.045054,0.977394,1125
0.047742,1.01086,1126
0.103644,1.00504,1127
0.106139,1.03406,1128
0.053022,0.956114,1129
0.046654,0.995473,1130
0.101083,1.01362,1131
0.097595,1.00962,1132
0.053245,0.976082,1133
0.048542,1.00696,1134
0.106907,1.0123,1135
0.103163,0.999729,1136
0.031679,1.16561,1137
0.04963,0.819257,1138
0.106587,1.2322,1139
0.100987,0.783515,1140
0.104027,1.01275,1141
0.049757,0.967763,1142
0.048606,1.00059,1143
0.106875,1.01768,1144
0.093915,1.00363,1145
0.050302,0.981233,1146
0.049854,1.00731,1147
0.103355,1.01342,1148
0.095259,1.00222,1149
0.101467,1.01698,1150
0.05267,0.957042,1151
0.04547,1.00501,1152
0.107387,1.01278,1153
