execution_ms,period_ms,iteration
0.009568,1.00167,166
0.008992,0.999556,167
0.009247,0.999077,168
0.009376,1.00023,169
0.008448,1.00183,170
0.009952,0.99882,171
0.007935,0.999557,172
0.007776,0.999492,173
0.007808,1.00148,174
0.00832,0.99898,175
0.008512,1.00013,176
0.008191,1.00004,177
0.018047,1.00506,178
0.011328,0.996644,179
0.009952,0.998276,180
0.00848,0.998372,181
0.007839,1.0024,182
0.008448,0.999204,183
0.008416,0.999204,184
0.008512,1.0001,185
0.00784,1.0008,186
0.007775,0.999621,187
0.019072,1.23808,188
0.010592,0.764971,189
0.019232,4.19864,190
0.020063,0.807338,191
0.020064,0.997828,192
0.013791,0.996453,193
0.012095,0.998916,194
0.012,0.999908,195
0.016287,1.00823,196
0.022047,1.00349,197
0.020192,0.99802,198
0.020191,0.999397,199
0.020351,0.999876,200
0.020735,1.00052,201
0.020959,1.04496,202
0.020736,0.954373,203
0.019839,0.995653,204
0.020287,1.00432,205
0.021279,1.00167,206
0.021568,0.998692,207
0.019455,0.997861,208
0.017823,1.00637,209
0.041343,0.992964,210
0.025344,0.99658,211
0.013343,0.995205,212
0.010944,0.999236,213
0.010208,1.00004,214
0.010432,1.00013,215
0.010304,1.00004,216
0.009759,0.999717,217
0.009536,0.99994,218
0.010848,1.00007,219
0.011648,0.999332,220
0.011359,1.00036,221
0.011071,1.00074,222
0.010336,1.00064,223
0.010912,1.00045,224
0.009568,0.999972,225
0.011423,0.999685,226
0.014335,1.00157,227
0.014016,0.998468,228
0.010784,1.0002,229
0.010592,0.999588,230
0.011039,1.00113,231
0.010496,0.998692,232
0.01184,1.00029,233
0.009472,1.00052,234
0.009696,1.00007,235
0.034655,5.56292,236
0.027263,0.604239,237
0.025311,0.846793,238
0.026143,0.996004,239
0.029855,1.00199,240
0.026304,0.997636,241
0.027456,1.00048,242
0.027871,0.998981,243
0.026335,1.0025,244
0.030975,0.99914,245
0.025824,0.996644,246
0.024479,1.00077,247
0.021535,0.99914,248
0.021791,1.00304,249
0.032639,1.19369,250
0.031615,2.18163,251
0.056734,5.1964,252
0.026432,0.622222,253
0.029439,0.805578,254
0.02768,0.9985,255
0.028608,1.0024,256
0.026783,0.998437,257
0.025791,0.997668,258
0.025151,1.00973,259
0.026592,0.996196,260
0.021055,0.995461,261
0.022047,0.997412,262
0.024159,1.00093,263
0.024959,1.52025,264
0.029151,0.546673,265
0.014111,0.933286,266
0.012256,0.994852,267
0.855657,1.49973,268
0.276248,0.906567,269
0.040863,0.1271,271
0.054174,0.979013,272
0.053503,0.999012,273
0.047807,0.999012,274
0.043294,1.0001,275
0.051614,1.0002,276
0.047775,1.00058,277
0.050495,0.99818,278
0.047039,1.0058,279
0.046046,0.996421,280
0.042879,1.00132,281
0.046559,0.997124,282
0.047871,1.00154,283
0.053054,1.00071,284
0.053246,1.0002,285
0.056031,0.999012,286
0.045663,1.00004,287
0.049727,1.00512,288
0.048254,0.995365,289
0.049822,1.00663,290
0.048383,0.991204,291
0.051455,1.00695,292
0.047102,0.996549,293
0.046751,1.00013,294
0.052479,0.997668,295
0.046303,0.999108,296
0.050014,1.00071,297
0.044895,0.999396,298
0.046815,0.999428,299
0.047295,1.00042,300
0.053023,1.00314,301
0.049214,0.996709,302
0.048287,1.00173,303
0.048607,1.00029,304
0.048255,0.999332,305
0.045726,0.998181,306
0.04883,0.999812,307
0.044767,1.00068,308
0.047583,1.00064,309
0.048447,1.00023,310
0.044062,1.00548,311
0.050814,1.00064,312
0.044799,0.994756,313
0.042463,0.999524,314
0.042526,0.998949,315
0.044319,1.00045,316
0.049887,1.00013,317
0.050431,1.00189,318
0.05139,0.997765,319
0.04787,1.00026,320
0.048639,0.999556,321
0.047423,1.00045,322
0.048383,0.999748,323
0.047006,0.999621,324
0.049566,1.00135,325
0.048223,1.0002,326
0.047839,0.999076,327
0.04675,0.999941,328
0.045246,0.999876,329
0.045311,0.999684,330
0.046367,0.999716,331
0.052319,1.00749,332
0.048606,0.994757,333
0.048414,0.99978,334
0.048799,0.999236,335
0.048927,1.00442,336
0.047038,0.995877,337
0.045886,1.00272,338
0.040927,0.996548,339
0.044767,1.00068,340
0.047519,1.00039,341
0.048574,1.00049,342
0.047551,0.997988,343
0.044959,1.0001,344
0.044607,0.99898,345
0.049182,1.00186,346
0.05011,1.00256,347
0.048639,0.996356,348
0.046495,0.999652,349
0.041183,1.00128,350
0.04835,1.00237,351
0.049534,0.998756,352
0.045919,0.998852,353
0.046495,1.00141,354
0.051198,0.999141,355
0.05091,0.998884,356
0.050175,0.99994,357
0.050175,1.00711,358
0.048831,0.993348,359
0.047294,1.00477,360
0.051198,0.998628,361
0.046143,0.997284,362
0.046975,0.9985,363
0.04835,1.00157,364
0.050526,1.0008,365
0.047807,0.99818,366
0.049119,0.99978,367
0.046142,0.999589,368
0.042175,1.00023,369
0.048831,1.0016,370
0.047999,1.00308,371
0.049375,0.995844,372
0.052766,1.00372,373
0.04835,0.997988,374
0.048575,0.999012,375
0.048063,1.00471,376
0.046527,1.00045,377
0.04579,0.995141,378
0.049919,0.9993,379
0.048543,1.00039,380
0.042719,1.00445,381
0.047423,1.0008,382
0.046975,0.993637,383
0.049791,0.999716,384
0.041247,1.00183,385
0.043615,1.00071,386
0.046846,0.997701,387
0.049215,1.0009,388
0.045119,0.999012,389
0.043775,1.00074,390
0.051103,1.00583,391
0.047998,0.998117,392
0.045183,1.00138,393
0.046431,0.997956,394
0.042366,0.995973,395
0.044575,1.00026,396
0.049311,1.00096,397
0.044223,1.00106,398
0.049215,0.997924,399
0.04755,1.00055,400
0.050974,1.00532,401
0.048703,0.996452,402
0.051039,0.99946,403
0.050462,0.997669,404
0.053278,1.00119,405
0.048671,1.00221,406
0.053663,1.00125,407
0.048095,0.997444,408
0.05043,1.00144,409
0.049343,0.998212,410
0.047743,1.0009,411
0.047039,0.997796,412
0.043582,1.00093,413
0.047998,0.999268,414
0.046015,1.00154,415
0.050591,0.9993,416
0.045599,1.0049,417
0.04371,0.994917,418
0.046271,0.998468,419
0.047551,1,420
0.048191,1.00016,421
0.04835,1.00055,422
0.054238,1.00605,423
0.047551,0.993988,424
0.051999,0.999172,425
0.045023,1.00231,426
0.047838,0.997957,427
0.051839,1.00045,428
0.050495,1.00064,429
0.041119,1.00148,430
0.049822,0.997637,431
0.048414,1.00224,432
0.050271,1.00381,433
0.045663,1.00055,434
0.047614,0.993029,435
0.047102,1.00336,436
0.043679,0.996356,437
0.054014,1.00858,438
0.049535,0.993988,439
0.043614,0.998661,440
0.051038,0.999716,441
0.044991,1.00176,442
0.047871,0.998404,443
0.051295,1.00362,444
0.046206,0.996933,445
0.05123,1.00615,446
0.049535,0.999108,447
0.047775,0.996676,448
0.051871,1.00413,449
0.045407,0.994661,450
0.051487,0.999556,451
0.046303,1.00052,452
0.050207,1.00474,453
0.048318,0.995077,454
0.043743,0.999492,455
0.039135,0.999364,456
0.048415,1.00445,457
0.051902,0.998565,458
0.046847,0.997156,459
0.052831,0.999876,460
0.045695,1.0017,461
0.046302,0.999877,462
0.04963,1.00122,463
0.045759,0.997444,464
0.048863,0.999172,465
0.046943,1.00512,466
0.04643,0.996901,467
0.050974,1.001,468
0.044063,0.999076,469
0.046527,1.00016,470
0.046974,0.999109,471
0.046718,1.00397,472
0.050687,0.996004,473
0.047295,1.00032,474
0.050399,0.998756,475
0.045566,1.00116,476
0.048863,0.99834,477
0.047071,1.00548,478
0.052255,1.0002,479
0.050494,0.996197,480
0.046047,0.999524,481
0.043487,1.00244,482
0.047999,0.996356,483
0.048447,1.00544,484
0.043199,0.994821,485
0.043487,0.99978,486
0.048799,0.99946,487
0.049471,1.00644,488
0.047454,0.994469,489
0.049214,1.00016,490
0.045567,0.999012,491
0.049439,1.00023,492
0.046111,1.00138,493
0.04771,1.00273,494
0.046847,0.9961,495
0.044831,1.00032,496
0.046975,1.00087,497
0.044414,0.999973,498
0.042431,0.99882,499
0.045823,1.00055,500
0.044767,0.99914,501
0.051391,1.00445,502
0.046462,0.996677,503
0.041663,0.998532,504
0.046111,1.00154,505
0.047647,1.00628,506
0.044702,0.992581,507
0.043743,1.00631,508
0.046975,0.994756,509
0.048831,1.00218,510
0.042462,0.996709,511
0.045599,0.99882,512
0.046431,1.00013,513
0.044511,1.00026,514
0.042687,0.999972,515
0.04803,1.00266,516
0.047263,0.99802,517
0.046143,1.0072,518
0.045663,0.994084,519
0.043998,0.998725,520
0.044319,1.00199,521
0.041567,0.999076,522
0.047295,0.99914,523
0.045822,0.999205,524
0.04323,1.00205,525
0.043583,0.99786,526
0.041439,1.00116,527
0.047647,1.00212,528
0.043422,0.997733,529
0.047902,1.00602,530
0.045631,0.994884,531
0.046047,0.99978,532
0.046015,0.999492,533
0.04323,1.0008,534
0.049055,1.00068,535
0.045599,0.999556,536
0.039871,0.998276,537
0.045374,1.00049,538
0.046367,0.999396,539
0.048127,0.999844,540
0.042495,1.00032,541
0.047742,1.00061,542
0.046526,0.999684,543
0.043903,0.99962,544
0.044671,1.00042,545
0.045567,1.00093,546
0.049054,0.999461,547
0.046847,1.00061,548
0.045503,0.999716,549
0.047167,1.00618,550
0.044703,0.994724,551
0.047358,1.0033,552
0.044863,1.00064,553
0.045567,0.997508,554
0.046143,0.998756,555
0.048286,0.998085,556
0.043103,1.00125,557
0.049023,0.999908,558
0.045023,0.99962,559
0.044798,1.00074,560
0.047198,1.00125,561
0.046111,0.999908,562
0.042783,0.998308,563
0.049215,0.999652,564
0.040447,1.00071,565
0.047518,1.00535,566
0.048959,0.99802,567
0.046623,1.00093,568
0.048031,0.99978,569
0.04691,1.00045,570
0.049279,0.996452,571
0.044607,0.997156,572
0.040543,1.00023,573
0.045278,1.00401,574
0.041439,0.99594,575
0.042591,1.00048,576
0.043647,1.00106,577
0.044894,1.00032,578
0.046847,0.998244,579
0.045023,1.00253,580
0.046303,0.999044,581
0.045183,0.999684,582
0.040607,0.999589,583
0.044927,1.00071,584
0.042655,0.998852,585
0.043647,1.00599,586
0.049886,0.993349,587
0.044446,1.00717,588
0.046015,0.994148,589
0.044607,1.00064,590
0.046238,0.997605,591
0.04611,0.999684,592
0.050367,1.00135,593
0.045215,1.00106,594
0.042143,0.999364,595
0.050238,0.999621,596
0.047711,1.00032,597
0.046431,1.00592,598
0.047103,0.993796,599
0.045214,0.999045,600
0.044703,1.00023,601
0.046463,1.00077,602
0.043327,0.99914,603
0.046687,1.00045,604
0.04739,1.00032,605
0.045279,1.00029,606
0.046047,0.998948,607
0.048479,1.00349,608
0.045342,0.996645,609
0.042463,1.00052,610
0.047999,0.999844,611
0.046367,1.00093,612
0.042239,0.998852,613
0.049982,1.00097,614
0.043039,0.999684,615
0.042559,0.999652,616
0.043167,0.99994,617
0.04211,1.00036,618
0.041887,1.0002,619
0.048894,1.00599,620
0.046975,0.995652,621
0.047807,1,622
0.040703,0.998437,623
0.044575,1.00199,624
0.043135,0.997764,625
0.042591,1.0001,626
0.04691,0.999461,627
0.045823,0.999908,628
0.041055,1.00224,629
0.044383,0.998404,630
0.040223,0.99962,631
0.04755,1.0001,632
0.045983,0.999812,633
0.047007,1.00279,634
0.046367,0.997188,635
0.049438,0.999909,636
0.040831,1.00208,637
0.045567,0.999172,638
0.050847,0.999652,639
0.049119,1.00026,640
0.048798,1.00154,641
0.042815,0.998404,642
0.044735,1.00356,643
0.048447,0.996068,644
0.04163,1.00016,645
0.045918,1.00141,646
0.047199,1.00384,647
0.045887,0.99482,648
0.045439,1.0001,649
0.048062,1.00023,650
0.044671,1.00061,651
0.044959,0.998948,652
0.049087,1.0048,653
0.043518,0.996101,654
0.046527,0.999012,655
0.045247,0.99994,656
0.045023,1.00208,657
0.047135,0.998724,658
0.046015,0.997413,659
0.042783,1.00154,660
0.046911,0.999012,661
0.044671,1.00096,662
0.048222,1.00039,663
0.043902,1.00464,664
0.045951,0.996324,665
0.046655,1.0002,666
0.048159,1.00388,667
0.047358,0.994789,668
0.044479,0.999716,669
0.048575,1.00407,670
0.044383,0.99754,671
0.04835,1.00128,672
0.045951,0.997572,673
0.045791,1.0034,674
0.047391,0.995972,675
0.047775,1.00221,676
0.046494,0.998629,677
0.048223,0.999972,678
0.047167,1.00087,679
0.046719,0.999268,680
0.041566,1.00036,681
0.046558,1.00455,682
0.045439,0.992964,683
0.048415,1.00077,684
0.045662,1.00167,685
0.046366,0.999524,686
0.048959,0.999428,687
0.042783,1.00071,688
0.042719,0.998692,689
0.045822,1.00052,690
0.046687,0.999844,691
0.044607,1.00023,692
0.044287,1.00032,693
0.044702,1.00292,694
0.043263,0.996452,695
0.044415,1.00554,696
0.042783,0.99914,697
0.041215,1.00109,698
0.04819,0.995173,699
0.045631,0.999044,700
0.042719,1.0056,701
0.045215,0.99626,702
0.047519,1.00324,703
0.044095,0.996421,704
0.044831,0.999972,705
0.046175,0.998468,706
0.044894,0.999653,707
0.043358,1.00461,708
0.040607,0.996644,709
0.046847,0.999876,710
0.047551,1.00004,711
0.046494,0.999269,712
0.045087,1.00244,713
0.043615,0.998212,714
0.041695,0.999012,715
0.049599,1.00615,716
0.046238,0.995653,717
0.048894,1.00452,718
0.046719,0.999844,719
0.046687,0.99946,720
0.046302,0.994981,721
0.041759,1.00106,722
0.047103,0.999684,723
0.045119,0.99994,724
0.04419,0.999557,725
0.046686,1.0008,726
0.045471,0.998468,727
0.042527,1.00132,728
0.042303,0.999492,729
0.036863,0.999973,730
0.045919,1.00007,731
0.047935,1.00525,732
0.046399,0.994852,733
0.042655,1.00458,734
0.045022,0.996869,735
0.041311,0.998244,736
0.044639,0.99914,737
0.042079,1.00112,738
0.039807,1.00026,739
0.039359,0.998948,740
0.039167,1.00132,741
0.040095,1.00509,742
0.043102,0.993829,743
0.046526,1.00058,744
0.047231,1.00052,745
0.044159,0.999268,746
0.043711,0.999332,747
0.039487,0.999877,748
0.045311,1.00004,749
0.045375,1.0009,750
0.045151,0.99914,751
0.04563,0.999653,752
0.048062,1.00167,753
0.047423,0.998372,754
0.047039,1.0002,755
0.04675,0.999429,756
0.042719,1.00004,757
0.046207,1.00087,758
0.048959,1.00551,759
0.046879,0.993668,760
0.043358,1.00208,761
0.045983,0.999172,762
0.043391,0.999428,763
0.048159,0.999684,764
0.048126,0.999685,765
0.048414,1.00109,766
0.047039,0.99866,767
0.044639,0.999652,768
0.038111,1.00052,769
0.045214,1.00077,770
0.047327,0.999524,771
0.047103,1.00032,772
0.047711,0.999492,773
0.047518,1.00016,774
0.047422,0.999396,775
0.044287,1.00029,776
0.045151,0.99994,777
0.045279,1.00055,778
0.04563,0.999813,779
0.047903,0.99978,780
0.045471,1.00007,781
0.046911,0.99994,782
0.045886,0.999685,783
0.042783,1,784
0.041247,0.999524,785
0.045919,1.00084,786
0.045887,0.999684,787
0.04755,1.0002,788
0.047167,0.999812,789
0.047519,1.00026,790
0.047711,1.00378,791
0.044606,0.996901,792
0.042143,0.99946,793
0.044703,1.00048,794
0.044767,1.00397,795
0.045631,0.997348,796
0.047326,0.998469,797
0.047743,1.00122,798
0.046847,0.999428,799
0.046559,1.00119,800
0.043742,0.999653,801
0.039903,0.999492,802
0.047167,0.999108,803
0.047903,1.00096,804
0.045631,1.00048,805
0.047262,0.999013,806
0.045823,0.998852,807
0.041567,1.00141,808
0.046175,0.998244,809
0.04131,1.00128,810
0.045375,0.999908,811
0.045855,0.999492,812
0.045695,1.00045,813
0.044479,1.00084,814
0.044862,0.999877,815
0.044671,0.99914,816
0.038207,0.9993,817
0.042367,1.00071,818
0.04755,0.999877,819
0.044735,1.00026,820
0.047967,0.999428,821
0.045535,1.00016,822
0.046942,1.0002,823
0.046302,1.00013,824
0.039743,0.999396,825
0.046207,1.00071,826
0.040735,0.999716,827
0.048638,1.00029,828
0.047583,0.999396,829
0.045055,1.00516,830
0.044927,0.995076,831
0.04547,1.00045,832
0.046718,0.999204,833
0.045439,1.00061,834
0.046367,0.99946,835
0.045887,1.00234,836
0.045726,0.997829,837
0.045183,1.00023,838
0.046399,1.00013,839
0.045886,1.02314,840
0.050431,0.981284,841
0.047774,0.997765,842
0.047583,1.00116,843
0.045023,0.998052,844
0.048479,1.00496,845
0.042974,0.994533,846
0.044895,0.99978,847
0.045503,1.00503,848
0.047903,1.00013,849
0.046015,0.998308,850
0.050238,1.42626,851
0.048671,0.569168,852
0.045023,0.999972,853
0.053023,1.00317,854
0.047838,0.998853,855
0.045631,0.999876,856
0.046975,0.999204,857
0.044607,1.00061,858
0.046302,1.00016,859
0.043519,0.997668,860
0.046239,1.00042,861
0.042591,1.00087,862
0.046879,1.00061,863
0.046494,0.999173,864
0.046335,1.00128,865
0.045791,0.999268,866
0.046687,0.999908,867
0.043326,0.999973,868
0.045343,0.999908,869
0.044063,1.00004,870
0.047263,1.00064,871
0.045919,0.999588,872
0.047134,0.999653,873
0.046591,1.00039,874
0.046079,0.999876,875
0.045343,0.99898,876
0.040127,1.00052,877
0.04579,1.0032,878
0.047263,0.997988,879
0.047935,0.999908,880
0.048319,1.19817,881
0.073886,3.94351,882
0.058015,0.866824,883
0.055422,0.999301,884
0.052798,0.998148,885
0.056127,1.0016,886
0.057343,1,887
0.060382,1.00026,888
0.055518,1.06381,889
0.053598,0.93559,890
0.053407,0.999172,891
0.051135,1.0513,892
0.052638,0.951846,893
0.062111,1.12221,894
0.053023,0.866632,895
0.050942,1.00157,896
0.050078,0.997924,897
0.050367,1.00234,898
0.065598,1.52761,899
0.084829,2.69314,900
0.06179,0.785706,901
0.064862,1.00138,902
0.056767,0.99834,903
0.067006,1.19363,904
0.061086,0.830057,905
0.139676,4.98706,906
0.06499,0.992932,907
0.060895,0.99226,908
0.04835,0.997349,909
1.18208,1.45468,910
0.067167,0.331702,912
0.080861,1.03175,913
0.078525,0.973349,914
0.071742,0.995972,915
0.075326,0.997444,916
0.075997,0.998533,917
0.078622,1.00368,918
0.076958,0.995332,919
0.074046,1.00029,920
0.071422,0.999972,921
0.070302,1.00001,922
0.070686,1.00096,923
0.071294,0.999236,924
0.075038,1.00026,925
0.07299,1.00106,926
0.075422,0.99866,927
0.073214,1.0018,928
0.071038,0.99882,929
0.069663,0.999364,930
0.07267,1.00285,931
0.072926,0.997572,932
0.070398,1.00039,933
0.068222,0.999332,934
0.074333,1.00276,935
0.074526,0.998948,936
0.069822,0.998628,937
0.072542,0.999908,938
0.068959,1.00064,939
0.071966,0.999941,940
0.07667,1.00061,941
0.071742,0.998596,942
0.071934,1.00026,943
0.070878,0.999877,944
0.07075,0.999844,945
0.07123,0.999716,946
0.069758,1.00071,947
0.070686,0.999621,948
0.07043,0.9993,949
0.067646,1.00055,950
0.073598,1.00282,951
0.069278,0.998148,952
0.068446,0.999941,953
0.06995,0.999428,954
0.068766,1.00106,955
0.07363,0.999332,956
0.07283,1.00151,957
0.07075,0.997765,958
0.074142,1.00618,959
0.070526,0.993988,960
0.07171,0.999748,961
0.073214,1.00429,962
0.065822,0.997316,963
0.06739,0.998756,964
0.069566,1.00109,965
0.069278,0.999621,966
0.069566,0.999332,967
0.071902,1.00618,968
0.07491,0.995396,969
0.071646,0.998084,970
0.070878,1.00058,971
0.06819,1.00144,972
0.067646,0.998084,973
0.06835,0.999524,974
0.070334,0.999493,975
0.068446,1.00381,976
0.072766,0.999684,977
0.068222,0.998916,978
0.067327,1.0017,979
0.071294,0.998405,980
0.068798,0.999428,981
0.072734,0.999428,982
0.07107,1.00503,983
0.070526,1.00071,984
0.07411,0.998437,985
0.069854,0.996676,986
0.06755,1.0002,987
0.067807,0.999332,988
0.066206,1.00039,989
0.070622,1.00023,990
0.069534,0.99978,991
0.067326,0.999716,992
0.070686,0.999493,993
0.06787,1.00048,994
0.068382,0.999876,995
0.066174,1,996
0.072126,1.00048,997
0.073118,0.999173,998
0.068766,1.001,999
0.070462,0.998052,1000
0.068382,1.00106,1001
0.081309,1.00045,1002
0.076734,1.00084,1003
0.073022,0.997604,1004
0.071934,1.00157,1005
0.077214,1.00176,1006
0.07395,0.998565,1007
0.071006,1.0024,1008
0.073342,0.998916,1009
0.069214,1.00036,1010
0.06531,0.998789,1011
0.07491,0.99978,1012
0.069502,0.998788,1013
0.07187,1.00013,1014
0.075102,1.0018,1015
0.075582,1.00212,1016
0.06915,0.996452,1017
0.074302,1.00253,1018
0.071454,0.998692,1019
0.070014,0.997509,1020
0.067166,1.00093,1021
0.07395,1.0072,1022
0.071454,0.995556,1023
0.077085,0.998021,1024
0.07091,1.00039,1025
0.074526,0.998884,1026
0.072734,1.0058,1027
0.067871,0.995492,1028
0.074269,1.00333,1029
0.069438,0.994692,1030
0.071966,1.00202,1031
0.076382,1.00135,1032
0.077982,1.00119,1033
0.076862,0.997605,1034
0.07587,1.00372,1035
0.070206,1.00084,1036
0.066142,0.998628,1037
0.069342,0.995045,1038
0.070846,1.00176,1039
0.074398,1.00189,1040
0.07507,1.00013,1041
0.074302,1.00176,1042
0.071774,1.00109,1043
0.074654,0.996164,1044
0.065918,0.998148,1045
0.069598,1.00439,1046
0.070334,0.996453,1047
0.073534,1.00013,1048
0.067294,1.00096,1049
0.070942,0.997412,1050
0.069342,0.999013,1051
0.074174,1.00525,1052
0.06851,0.996772,1053
0.068606,0.998692,1054
0.067615,1.0002,1055
0.073022,1.00007,1056
0.069982,1.00061,1057
0.071806,1.00064,1058
0.066047,0.999588,1059
0.065406,1.00045,1060
0.069918,0.997828,1061
0.073182,1.00426,1062
0.074078,0.997188,1063
0.069631,1.00077,1064
0.069534,0.998981,1065
0.069758,1.00221,1066
0.068894,0.998692,1067
0.070558,0.998468,1068
0.074366,1.00656,1069
0.06739,0.996389,1070
0.074078,0.99946,1071
0.070142,1.00349,1072
0.068351,0.99562,1073
0.065374,0.999109,1074
0.067038,1.00471,1075
0.070334,0.997188,1076
0.073182,1.00208,1077
0.077437,0.996069,1078
0.07123,1.0016,1079
0.070078,0.997476,1080
0.07139,1.00618,1081
0.068639,0.999012,1082
0.069374,1.00148,1083
0.067358,0.99466,1084
0.067774,0.998852,1085
0.07219,1.00631,1086
0.070014,0.995269,1087
0.071646,1.00176,1088
0.07091,0.998884,1089
0.071486,0.999364,1090
0.065214,0.998277,1091
0.067422,1.00365,1092
0.06867,0.997188,1093
0.068126,0.999844,1094
0.072062,1.0009,1095
0.07459,1.00247,1096
0.069534,0.996964,1097
0.068542,0.999556,1098
0.065375,1.00023,1099
0.075709,1.00183,1100
0.072126,0.997572,1101
0.073246,1.00308,1102
0.070078,0.99658,1103
0.071198,1.0042,1104
0.069534,0.997157,1105
0.07235,1.00045,1106
0.066046,1.00013,1107
0.072894,1.00362,1108
0.06867,0.998629,1109
0.07283,1.00138,1110
0.074622,0.998468,1111
0.064478,0.996868,1112
0.069918,0.998693,1113
0.065246,1.00378,1114
0.07075,0.997476,1115
0.064958,0.999204,1116
0.069374,1.00077,1117
0.076477,1.00282,1118
0.07491,0.999044,1119
0.078878,1.00199,1120
0.070206,0.995652,1121
0.071422,1.00004,1122
0.071518,1.00413,1123
0.071358,0.999972,1124
0.070942,0.994596,1125
0.070846,1.00362,1126
0.070238,1.00001,1127
0.072318,1.0041,1128
0.066878,0.994692,1129
0.065662,0.999812,1130
0.064798,0.999237,1131
0.066558,1.00295,1132
0.06947,0.996804,1133
0.069182,0.999012,1134
0.072894,1.004,1135
0.071742,1.00109,1136
0.069694,0.996132,1137
0.072094,1.00256,1138
0.072638,0.999684,1139
0.072126,1.00112,1140
0.06643,1.00269,1141
0.066846,0.996804,1142
0.075166,1.00215,1143
0.075646,0.996292,1144
0.068254,0.998341,1145
0.065982,1,1146
0.068734,1.00221,1147
0.06659,1.0032,1148
0.07171,0.996997,1149
0.07315,1.00423,1150
0.074238,0.997156,1151
0.071294,0.999684,1152
0.069215,0.9985,1153
0.068542,0.999045,1154
0.066622,0.999588,1155
