execution_ms,period_ms,control loop iteration
0.050302,0.978306,916
0.048863,1.00093,917
0.091261,1.01315,918
0.087805,0.997569,919
0.047006,0.989953,920
0.042943,0.99904,921
0.093213,1.01373,922
0.102205,0.999233,923
0.049214,0.986945,924
0.048223,1.00061,925
0.108604,1.18992,926
0.103709,0.82519,927
0.103005,1.0119,928
0.048991,0.972801,929
0.051422,1.0121,930
0.104093,1.00003,931
0.098909,1.01203,932
0.05091,0.977314,933
0.049566,0.999776,934
0.104669,1.00992,935
0.093981,1.00615,936
0.048222,0.982465,937
0.047711,1.00192,938
0.12502,1.01306,939
0.099549,1.00243,940
0.099709,1.00627,941
0.050399,0.975937,942
0.048606,0.999841,943
0.102621,1.0167,944
0.097437,1.00131,945
0.050175,0.983617,946
0.048255,0.996481,947
0.095229,1.18579,948
0.100092,0.832582,949
0.100029,1.00518,950
0.050783,0.977153,951
0.04675,1.00272,952
0.104476,1.01325,953
0.100797,1.00483,954
0.049599,0.979265,955
0.048542,1.00266,956
0.107068,1.01792,957
0.101629,0.999904,958
0.053023,0.979489,959
0.042271,1.0024,960
0.095773,1.18508,961
0.104765,0.846469,962
0.099293,0.990049,963
0.049726,0.977601,964
0.046399,1.00218,965
0.090653,1.01517,966
0.104477,0.9968,967
0.051774,0.986753,968
0.049022,1.00006,969
0.094333,1.2199,970
0.101437,0.795527,971
0.091102,1.0079,972
0.051774,0.97597,973
0.048351,1.00048,974
0.104093,1.01213,975
0.100733,1.00477,976
0.05379,0.982689,977
0.051935,1.00784,978
0.13366,1.01056,979
0.098397,0.999041,980
0.105628,1.02573,981
0.04915,0.957058,982
0.049278,1.00432,983
0.101053,1.01053,984
0.10582,1.00343,985
0.052062,0.985569,986
0.047519,0.995232,987
0.104893,1.18764,988
0.095581,0.830886,989
0.107677,1.02678,990
0.050207,0.95389,991
0.051166,1.00954,992
0.103837,1.00893,993
0.092605,1.00022,994
0.047295,0.980929,995
0.048382,1.00307,996
0.103165,1.18969,997
0.094717,0.82631,998
0.096573,1.00234,999
0.049535,0.979937,1000
0.047231,1.0047,1001
0.104381,1.01974,1002
0.091325,0.997057,1003
0.051231,0.978945,1004
0.047614,1.0009,1005
0.115293,1.03232,1006
0.099933,0.998625,1007
0.052863,0.968577,1008
0.050654,1.00755,1009
0.107261,1.18022,1010
0.098044,0.824519,1011
0.098109,1.01094,1012
0.048894,0.974785,1013
0.048383,1.00342,1014
0.103356,1.0087,1015
0.097469,1.00704,1016
0.049695,0.982657,1017
0.050718,1.00093,1018
0.122396,1.01296,1019
0.094237,1.0033,1020
0.104669,1.02694,1021
0.052606,0.956034,1022
0.048831,0.999584,1023
0.104317,1.01642,1024
0.102333,1.0008,1025
0.049726,0.982753,1026
0.047711,0.999008,1027
0.105885,1.22627,1028
0.099357,0.792999,1029
0.091325,1.0119,1030
0.050014,0.969922,1031
0.046015,0.999104,1032
0.097085,1.01693,1033
0.086557,0.998849,1034
0.053118,0.985665,1035
0.047999,1.00128,1036
0.105916,1.25644,1037
0.104348,0.760712,1038
0.099548,1.01965,1039
0.050879,0.961505,1040
0.048222,1.00131,1041
0.102973,1.01382,1042
0.098236,0.996289,1043
0.051135,0.98864,1044
0.046782,1.00032,1045
0.11334,1.21423,1046
0.100348,0.799687,1047
0.088541,1.00989,1048
0.051262,0.974657,1049
0.047614,1.00144,1050
0.115964,1.01558,1051
0.102684,1.01728,1052
0.053279,0.966689,1053
0.050943,1.0073,1054
0.103293,1.20985,1055
0.099421,0.802055,1056
0.104828,1.00608,1057
0.050142,0.974849,1058
0.052734,1.01053,1059
0.104989,1.0072,1060
0.104348,1.00906,1061
0.053374,0.974305,1062
0.050079,1.00413,1063
0.115037,1.01616,1064
0.106557,1.01264,1065
0.048415,0.966274,1066
0.049118,0.997441,1067
0.317622,1.01894,1068
0.107612,1.01718,1069
0.115837,0.994784,1070
0.050974,0.97069,1071
0.046879,1.00173,1072
0.100829,1.01379,1073
0.109276,1.00563,1074
0.05011,0.978817,1075
0.046335,1.00147,1076
0.121948,1.219,1077
0.107004,0.799687,1078
0.097661,0.998176,1079
0.04547,0.982306,1080
0.046655,1.00016,1081
0.111388,1.01894,1082
0.110973,1.01114,1083
0.051358,0.969954,1084
0.049215,1.0009,1085
0.116476,1.21673,1086
0.116124,0.801703,1087
0.108316,1.00758,1088
0.052703,0.972993,1089
0.051775,1.01274,1090
0.119612,1.00134,1091
0.11398,1.01462,1092
0.048575,0.970817,1093
0.051614,1.00138,1094
0.117468,1.01674,1095
0.113405,1.00384,1096
0.049182,0.978114,1097
0.046719,1.00099,1098
0.150651,1.0168,1099
0.100188,1.00006,1100
0.090813,1.00621,1101
0.051775,0.976577,1102
0.051902,0.999233,1103
0.098717,1.01702,1104
0.100093,1.00086,1105
0.050207,0.982689,1106
0.047358,0.999905,1107
0.048095,1.00525,1108
0.103741,1.02835,1109
0.097373,0.991137,1110
0.05427,0.974081,1111
0.051423,1.00275,1112
0.113597,1.01926,1113
0.088445,0.998881,1114
0.048766,0.981281,1115
0.052223,1.00643,1116
0.111132,1.22742,1117
0.111293,0.782855,1118
0.104732,1.00368,1119
0.052382,0.979585,1120
0.047359,1.00362,1121
0.112637,1.01536,1122
0.093181,1.0025,1123
0.051134,0.977569,1124
0.047199,1.00109,1125
0.120637,1.01677,1126
0.102077,0.997665,1127
0.04883,0.984993,1128
0.051711,1.00368,1129
0.140091,1.25859,1130
0.114428,0.755912,1131
0.102941,1.00982,1132
0.04915,0.971074,1133
0.045727,1.00141,1134
0.110941,1.01686,1135
0.105724,1.00355,1136
0.051902,0.979073,1137
0.051518,1.00483,1138
0.135868,1.01117,1139
0.114844,1.00528,1140
0.109117,1.02534,1141
0.051039,0.954114,1142
0.04691,0.997569,1143
0.104348,1.02576,1144
0.107421,0.99072,1145
0.048671,0.985377,1146
0.044767,0.998689,1147
