execution_ms,period_ms,control loop iteration
0.187773,10.0069,541
0.16387,9.99325,542
0.158686,9.99744,543
0.175806,9.99975,544
0.183518,10.0001,545
0.178525,10.0097,546
0.178909,9.99607,547
0.175901,10.0002,548
0.181022,9.99978,549
0.17395,9.99652,550
0.182366,10.0013,551
0.168638,10.0033,552
0.166462,9.99968,553
0.190206,10.0046,554
0.190014,9.99738,555
0.178526,9.99472,556
0.168606,10.0031,557
0.189885,10.0043,558
0.188381,9.99949,559
0.184093,10.0006,560
0.178941,9.99428,561
0.176285,9.99559,562
0.173885,10.0037,563
0.166142,10.0031,564
0.18403,10.0031,565
0.17315,9.99412,566
0.183262,9.99972,567
0.18099,10.006,568
0.16691,9.99066,569
0.17331,9.99965,570
0.180766,10.0035,571
0.179422,9.9969,572
0.17283,10.0064,573
0.17859,9.99764,574
0.189597,9.99722,575
0.188285,10.0072,576
0.159518,9.99011,577
0.181373,10.0116,578
0.177629,9.99159,579
0.169502,10.007,580
0.18195,9.99223,581
0.190558,9.99946,582
0.174942,10.0008,583
0.15811,9.99818,584
0.16291,9.99764,585
0.17123,10.0038,586
0.178206,10.0016,587
0.170526,9.99821,588
0.180798,10.0027,589
0.186461,10.0027,590
0.185053,10.0032,591
0.175806,9.99466,592
0.173277,10.0022,593
0.186013,10.0035,594
0.173117,9.99108,595
0.175486,10.0059,596
0.183998,9.99565,597
0.186686,10.0075,598
0.18883,9.99482,599
0.186174,10.004,600
0.18003,9.9912,601
0.162654,10.006,602
0.16275,9.99443,603
0.176158,10.0036,604
0.176574,9.99911,605
0.167934,9.99754,606
0.166462,10.002,607
0.183997,10.0025,608
0.180861,10.0044,609
0.183197,9.99168,610
0.175773,10.001,611
0.182846,10.0021,612
0.169374,10.0022,613
0.186398,10.0045,614
0.187358,10.0018,615
0.171806,9.9944,616
0.18435,10.0028,617
0.16067,9.9905,618
0.179038,10.0087,619
0.178814,10.0011,620
0.185437,9.99936,621
0.16739,9.99722,622
0.168062,10.0001,623
0.186845,10.0026,624
0.177661,9.9938,625
0.175517,9.99959,626
0.178846,9.9985,627
0.157886,10.001,628
0.161822,9.99917,629
0.182494,10.0091,630
0.171838,9.99066,631
0.18115,10.0081,632
0.172094,9.99744,633
0.18467,9.99831,634
0.18579,10.0042,635
0.172094,9.99728,636
0.164926,9.99399,637
0.175006,10.0027,638
0.186813,10.0068,639
0.157598,9.98714,640
0.16595,9.996,641
0.177309,10.0058,642
0.162429,9.99914,643
0.175422,10.0063,644
0.184894,9.99335,645
0.159582,10.0035,646
0.16307,9.99773,647
0.17763,10.0043,648
0.181821,10.0004,649
0.187102,10.007,650
0.174526,9.98803,651
0.171678,10.0037,652
0.171646,9.9968,653
0.172062,10.0025,654
0.187453,10.0075,655
0.161374,9.99283,656
0.170878,9.99885,657
0.168894,10.0029,658
0.178526,10.0052,659
0.181534,9.99479,660
0.182334,9.99296,661
0.178045,10.0049,662
0.174621,9.99904,663
0.168222,10.0056,664
0.168446,9.99248,665
0.176414,10.0061,666
0.174878,9.99488,667
0.181118,10.0045,668
0.175389,9.99853,669
0.176925,9.99956,670
0.17587,10.0009,671
0.174846,9.99549,672
0.158046,9.99642,673
0.184126,10.0146,674
0.186621,9.99949,675
0.165662,9.99235,676
0.16547,10.0038,677
0.179038,10.0051,678
0.178174,9.99431,679
0.158078,9.99555,680
0.170014,10.0021,681
0.172862,10.0045,682
0.168861,9.99453,683
0.17043,10.0025,684
0.185694,10.0049,685
0.172254,9.99693,686
0.164798,9.98999,687
0.163006,10.0071,688
0.170494,9.99667,689
0.182174,10.0106,690
0.173694,10.0008,691
0.172094,9.99232,692
0.175934,9.99674,693
0.17139,10.0076,694
0.167646,9.98874,695
0.170237,10.0128,696
0.18515,10.0016,697
0.183678,10.0005,698
0.181822,10.0009,699
0.166462,9.99594,700
0.186045,10.0024,701
0.174046,9.992,702
0.184669,9.99738,703
0.182238,10.002,704
0.18147,9.99924,705
0.168542,9.99703,706
0.181758,10.0069,707
0.186494,9.9968,708
0.182846,9.99383,709
0.176893,10.0051,710
0.17683,9.99744,711
0.174206,10.0102,712
0.182078,9.99367,713
0.160382,9.99927,714
0.17283,9.99744,715
0.181725,10.001,716
0.177181,10.0032,717
0.166238,9.99111,718
0.161534,10.0052,719
0.175006,10.0013,720
0.181118,10.0019,721
0.176222,10.0033,722
0.180157,9.99303,723
0.162302,9.99568,724
0.162174,10.0047,725
0.177342,10.0069,726
0.166398,9.99287,727
0.178334,9.99952,728
0.18131,9.99956,729
0.164958,10.0053,730
0.185086,10.0023,731
0.181662,9.99056,732
0.181854,10.0071,733
0.162462,10,734
0.164318,9.99715,735
0.178813,10.0034,736
0.183901,9.99972,737
0.183166,9.99578,738
0.178974,10.0002,739
0.162686,9.99831,740
0.182526,9.99901,741
0.178078,9.99981,742
0.178109,10.0027,743
0.166238,9.99207,744
0.183038,9.9969,745
0.166782,10.0096,746
0.183326,10.0006,747
0.180925,10.0103,748
0.159102,9.98666,749
0.178622,10.0067,750
0.177886,9.99511,751
0.179069,10.0019,752
0.179806,9.99984,753
0.168414,10.0012,754
0.179134,10.0025,755
0.180702,9.99629,756
0.177533,10.0025,757
0.177886,10.0001,758
0.176094,10.0002,759
0.162238,9.99795,760
0.183325,10.0021,761
0.183006,10.0013,762
0.171774,9.99584,763
0.17795,10.0002,764
0.183165,10.0018,765
0.16163,9.99459,766
0.158718,10.0048,767
0.180638,10.0002,768
0.166238,9.99856,769
0.178749,9.99914,770
0.17299,9.99904,771
0.176862,10.0068,772
0.185085,10.0048,773
0.169309,9.9912,774
0.175998,10.0029,775
0.176158,9.99271,776
0.18387,10.01,777
0.164958,9.99171,778
0.173374,9.99888,779
0.177886,10.001,780
0.180286,10.0045,781
0.177885,10.0015,782
0.17779,9.99744,783
0.160158,9.99434,784
0.163742,9.99789,785
0.17603,10.0107,786
0.180254,10.0025,787
0.174718,9.99626,788
0.181342,9.99642,789
0.178142,10.0041,790
0.179677,9.99684,791
0.183326,9.99475,792
0.181758,10.0076,793
0.172958,10.0042,794
0.179741,9.99443,795
0.17747,10.004,796
0.176766,9.99786,797
0.183422,10.0001,798
0.182109,10.0005,799
0.170525,9.99821,800
0.181822,10.002,801
0.172958,10.0008,802
0.17779,9.99533,803
0.167358,9.99437,804
0.176062,10.0104,805
0.161502,9.99552,806
0.159774,10.0056,807
0.181149,9.99418,808
0.17523,10.0093,809
0.16371,9.98986,810
0.177758,10.0089,811
0.181725,9.99076,812
0.175358,10.0033,813
0.160798,9.99856,814
0.161374,10.0004,815
0.171198,10.003,816
0.182653,9.99949,817
0.179966,9.99501,818
0.177726,10.0058,819
0.180766,9.99956,820
0.186557,9.99754,821
0.155135,9.99475,822
0.175198,10.0071,823
0.166206,9.99706,824
0.163518,9.99972,825
0.16419,10.0066,826
0.157918,9.993,827
0.160926,9.99773,828
0.159934,10.0041,829
0.184669,9.99738,830
0.179774,9.99616,831
0.159486,10.0051,832
0.183934,10.002,833
0.175869,9.99795,834
0.17795,9.99981,835
0.180638,10.0032,836
0.180766,9.9962,837
0.181693,10.0018,838
0.177246,10.0029,839
0.17987,9.99853,840
0.170878,9.99437,841
0.185245,10.0022,842
0.175293,10.0034,843
0.16179,9.99405,844
0.167934,9.99776,845
0.182237,10.0103,846
0.181022,9.99395,847
0.178462,9.99911,848
0.177661,10.0045,849
0.173054,10.0003,850
0.183038,9.99943,851
0.160606,10.0044,852
0.16419,9.99427,853
0.17267,10.0041,854
0.176605,10.0043,855
0.16291,9.98525,856
0.180382,10.0058,857
0.171934,9.99866,858
0.172605,10.0009,859
0.177598,9.99879,860
0.177758,10.0022,861
0.163966,10.001,862
0.161566,9.99552,863
0.18339,10.0031,864
0.178877,9.99924,865
0.17939,9.99834,866
0.176606,10.0025,867
0.178429,10.0019,868
0.176574,9.9961,869
0.165342,10.0018,870
0.177053,10.0036,871
0.158463,9.99312,872
0.17683,10.0006,873
0.161502,10.0021,874
0.177085,9.99879,875
0.175102,10.0037,876
0.184574,10.0004,877
0.179197,9.99642,878
0.180574,9.99866,879
0.16275,9.99812,880
0.172765,10.0043,881
0.17555,9.99946,882
0.163582,9.99687,883
0.169918,10.0052,884
0.179838,9.99603,885
0.165214,9.99939,886
0.169214,10.0022,887
0.16435,9.9993,888
0.178462,10.0064,889
0.177853,9.99687,890
0.181278,9.99725,891
0.157662,10.0006,892
0.177182,9.99959,893
0.17171,9.99943,894
0.179742,9.99853,895
0.177438,10.0059,896
0.177917,9.99933,897
0.163038,9.9968,898
0.181822,10.0008,899
0.167646,9.99764,900
0.181694,9.99994,901
0.184222,10.0053,902
0.165886,9.99418,903
0.18147,10.0065,904
0.164926,9.99188,905
0.171741,10.0076,906
0.167326,9.99389,907
0.177598,10.0064,908
0.178302,9.99303,909
0.176894,10.0029,910
0.183038,10.0015,911
0.174302,9.99482,912
0.175773,10.0019,913
0.176158,10.0053,914
0.18227,9.99898,915
0.178238,10.0007,916
0.187838,9.99904,917
0.177982,10.0017,918
0.182109,9.99395,919
0.184926,10.0016,920
0.17363,9.99885,921
0.176829,10.0034,922
0.178462,10.0017,923
0.161854,9.99959,924
0.181821,9.99463,925
0.165406,10.0017,926
0.163454,9.99789,927
0.168638,10.0031,928
0.18035,10.0003,929
0.165086,9.99363,930
0.159966,10.0077,931
0.179006,9.99699,932
0.175102,10.001,933
0.180958,10.0004,934
0.179358,10.0015,935
0.174558,9.99869,936
0.179806,9.99732,937
0.178749,10.0039,938
0.17587,9.99795,939
0.17491,9.99799,940
0.178557,10.0049,941
0.18051,10.0025,942
0.17555,9.99261,943
0.168478,10.0031,944
0.175646,9.99658,945
0.162078,9.99872,946
0.160158,10.0001,947
0.177374,10.0058,948
0.178941,10.0017,949
0.178494,9.99274,950
0.181662,10.0061,951
0.174238,9.99709,952
0.163198,9.99392,953
0.171325,10.0088,954
0.18435,9.99811,955
0.168126,10.0023,956
0.178622,9.99693,957
0.177118,10.0036,958
0.172221,9.99616,959
0.176094,10.0028,960
0.179454,10.0023,961
0.17859,9.99786,962
0.185246,10.0016,963
0.182493,10.0022,964
0.181342,9.99466,965
0.164766,9.99892,966
0.159518,9.99715,967
0.178878,10.0062,968
0.178813,10.0004,969
0.176094,9.99674,970
0.17923,10.003,971
0.17939,9.99687,972
0.18211,10.0049,973
0.16611,9.99715,974
0.179198,9.99882,975
0.177342,10.003,976
0.17715,10.0078,977
0.182942,9.98983,978
0.176829,9.99875,979
0.183134,10.0008,980
0.17251,9.99792,981
0.17971,10.0045,982
0.180638,10.0013,983
0.159646,9.99495,984
0.15939,10.0005,985
0.174398,9.99732,986
0.181022,10.0069,987
0.177022,9.99255,988
0.181213,10.0058,989
0.168446,9.99584,990
0.165886,10.0024,991
0.178014,10.0028,992
0.165246,9.99572,993
0.168509,10.0039,994
0.17683,10.0027,995
0.16035,9.98935,996
0.178014,10.0083,997
0.17635,9.9961,998
0.173469,9.99792,999
0.177854,10.0038,1000
0.177054,9.9954,1001
0.178718,10.0029,1002
0.161214,9.99943,1003
0.176989,10.003,1004
0.160318,9.99331,1005
0.168606,10.0084,1006
0.179486,9.99757,1007
0.176926,9.99808,1008
0.175933,9.99994,1009
0.177758,10.0046,1010
0.172862,9.99715,1011
0.17859,10.0043,1012
0.190398,9.99408,1013
0.162078,9.99799,1014
0.163838,10.0006,1015
0.185629,10.0041,1016
0.178398,9.99895,1017
0.184414,10.0045,1018
0.161278,9.99268,1019
0.17667,10.004,1020
0.173182,9.99773,1021
0.168702,10.0035,1022
0.18339,9.99402,1023
0.162686,10.0027,1024
0.18067,10.0015,1025
0.176862,10.0026,1026
0.182366,9.99866,1027
0.165886,9.9961,1028
0.161758,9.99789,1029
0.16499,10.0048,1030
0.181598,9.99667,1031
0.176702,10.0021,1032
0.180478,10.0007,1033
0.161726,9.99431,1034
0.169566,10.0017,1035
0.176126,10.0019,1036
0.166654,9.99696,1037
0.180702,10.0061,1038
0.180349,9.99466,1039
0.164318,9.99831,1040
0.159198,10.0001,1041
0.172798,10.0012,1042
0.187422,10.0032,1043
0.159422,9.99415,1044
0.169566,9.99635,1045
0.168573,10.0125,1046
0.169438,10.0026,1047
0.158942,9.99546,1048
0.172702,9.99421,1049
0.161246,9.99962,1050
0.179006,10.0024,1051
0.16355,9.99805,1052
0.165342,10.0054,1053
0.183901,10.002,1054
0.174526,9.99773,1055
0.182814,9.99952,1056
0.175806,9.99815,1057
0.179166,10.0018,1058
0.17571,9.99687,1059
0.182142,10.0003,1060
0.178206,10.0002,1061
0.176862,10.0028,1062
0.185758,9.99482,1063
0.179998,10.0041,1064
0.182974,10.0036,1065
0.161886,9.99008,1066
0.162622,10.003,1067
0.178142,10.0066,1068
0.18035,10.0014,1069
0.162142,9.99226,1070
0.155486,10.0012,1071
0.176446,10.0028,1072
0.177981,10.0005,1073
0.168062,9.99962,1074
0.163518,9.99949,1075
0.182078,10.0032,1076
0.182173,10.0011,1077
0.176414,9.99664,1078
0.167134,9.99869,1079
0.177854,10.0079,1080
0.176958,9.99271,1081
0.17891,10.0018,1082
0.176862,9.996,1083
0.158718,10.0037,1084
0.162974,10.0004,1085
0.182366,9.99815,1086
0.18371,9.99565,1087
0.162718,10.0046,1088
0.162526,9.99533,1089
0.162942,10.0001,1090
0.183006,10.0045,1091
0.171934,9.99431,1092
0.161982,10.0044,1093
0.161118,10.0002,1094
0.155838,10.0015,1095
0.176766,10.0012,1096
0.18163,10.0029,1097
0.162942,9.99603,1098
0.178366,9.99917,1099
0.16259,9.99613,1100
0.166334,10.003,1101
0.179709,10.0017,1102
0.159646,9.99591,1103
0.180989,10.0086,1104
0.183294,9.99827,1105
0.164382,9.99328,1106
0.174878,10.0035,1107
0.182013,9.99917,1108
0.163646,10.0045,1109
0.175261,9.99965,1110
0.173118,10.0001,1111
0.164222,9.99091,1112
0.177086,10.0047,1113
0.174878,10.001,1114
0.183134,10.0015,1115
0.163294,9.9938,1116
0.182718,10.0034,1117
0.174526,10.0042,1118
0.182942,9.99799,1119
0.18083,10.0005,1120
0.17459,9.99741,1121
0.182366,9.99987,1122
0.168638,9.99946,1123
0.174718,10.0021,1124
0.179678,10.0005,1125
0.170686,9.99587,1126
0.166014,10.0012,1127
0.177438,10.0018,1128
0.174686,10.0042,1129
0.179774,9.99191,1130
0.181533,10.0058,1131
0.177022,9.99754,1132
0.182301,10.0034,1133
0.180862,9.99706,1134
0.174237,10.0003,1135
0.162974,9.99594,1136
0.175613,10.0066,1137
0.175966,9.99776,1138
0.179709,10.0011,1139
0.165982,9.99568,1140
0.181245,10.0046,1141
0.181118,10.0017,1142
0.184797,9.99984,1143
0.183134,9.99629,1144
0.184861,9.99543,1145
0.16547,10.0001,1146
0.17107,10.0084,1147
0.186174,10.0004,1148
0.175166,9.9992,1149
0.175166,10.0008,1150
0.17091,9.99597,1151
0.170173,10.0119,1152
0.181662,9.98887,1153
0.163998,10.0006,1154
0.16003,9.99994,1155
0.182462,9.99987,1156
