execution_ms,period_ms,iteration
0.047647,10.0009,308
0.047039,9.99785,309
0.047999,10.003,310
0.052287,9.99981,311
0.045247,9.99638,312
0.046336,10.0034,313
0.045408,9.9976,314
0.047519,9.9999,315
0.049759,9.99907,316
0.050431,10.0013,317
0.045087,10.0038,318
0.047487,9.99824,319
0.047231,10,320
0.044607,9.99725,321
0.048543,10.0025,322
0.048479,9.99731,323
0.042303,10.0034,324
0.047071,9.99677,325
0.046367,10.0004,326
0.046687,9.99734,327
0.048895,10.0018,328
0.046623,10.0013,329
0.050175,9.99955,330
0.046175,10.0011,331
0.044319,9.99629,332
0.046815,10.0059,333
0.048863,9.99843,334
0.049375,10.0013,335
0.048383,9.99942,336
0.049823,9.9999,337
0.043359,9.99939,338
0.047391,9.99817,339
0.045568,10.0027,340
0.046175,10.0004,341
0.046591,9.99744,342
0.047455,10.0004,343
0.044543,9.9975,344
0.047935,10.0021,345
0.045407,10.002,346
0.053151,10.0033,347
0.047423,9.99421,348
0.046175,10.0014,349
0.045503,9.99907,350
0.047487,10.0019,351
0.049759,10.0002,352
0.055711,10.0001,353
0.162333,10.0128,354
0.077055,9.98342,355
0.202396,10.019,356
0.143869,9.98777,357
1.05732,9.99728,358
0.162365,9.99238,359
0.099838,10.0076,360
0.085502,9.99331,361
0.07555,10.005,362
0.071102,9.99654,363
0.069822,10.0025,364
0.065278,9.99789,365
0.067934,10.0004,366
0.068414,10.0028,367
0.066975,9.99811,368
0.064415,10.0011,369
0.064382,10.0004,370
0.067583,9.99872,371
0.068575,10.0007,372
0.066046,10.0002,373
0.065375,9.99709,374
0.069599,10.0052,375
0.068095,9.99648,376
0.067038,10.002,377
0.066943,9.99753,378
0.069855,10.0039,379
0.066846,9.99818,380
0.066303,10.0008,381
0.067871,9.99834,382
0.068254,9.99994,383
0.067519,10.0034,384
0.066015,9.99802,385
0.066943,9.99773,386
0.066687,10.0002,387
0.065823,9.99977,388
0.064767,10.0008,389
0.064158,9.99843,390
0.066079,10.0024,391
0.066719,9.99897,392
0.063774,9.99818,393
0.067231,10.0006,394
0.066847,10.0044,395
0.069023,9.99907,396
0.064735,9.996,397
0.065087,10.0015,398
0.064063,9.99805,399
0.06467,10.0039,400
0.065887,9.9975,401
0.066943,10.0048,402
0.06419,9.9959,403
0.063679,9.99955,404
0.067519,9.99923,405
0.066367,9.9999,406
0.065663,9.99997,407
0.065567,10.0054,408
0.066655,9.99789,409
0.065534,9.99734,410
0.063167,10.0022,411
0.066111,10.0005,412
0.064926,9.99766,413
0.066654,10.0036,414
0.065759,9.99597,415
0.063999,10.0017,416
0.067422,9.99741,417
0.066399,10.0035,418
0.066751,9.99789,419
0.06899,10.0005,420
0.063807,9.99901,421
0.066847,10.0009,422
0.065598,10.0004,423
0.064959,10.0025,424
0.065695,9.99673,425
0.064799,9.99865,426
0.068926,10.003,427
0.067647,9.99891,428
0.066143,10.0004,429
0.063838,9.99811,430
0.064927,10.0005,431
0.065375,10.0014,432
0.067614,9.99898,433
0.065567,9.99977,434
0.063039,9.99792,435
0.067359,10.0058,436
0.067518,9.99622,437
0.067551,10.0018,438
0.067391,10.0023,439
0.063038,9.99555,440
0.064383,10.0004,441
0.066655,10.001,442
0.064606,9.99744,443
0.06867,10.0034,444
0.066239,9.99814,445
0.064383,10.0007,446
0.063807,9.99757,447
0.066431,10.0055,448
0.067391,10.0006,449
0.064382,10,450
0.065055,9.9976,451
0.068575,10.0017,452
0.063103,9.99699,453
0.067838,9.99898,454
0.065855,9.99949,455
0.067455,10,456
0.064542,9.99939,457
0.066111,10.0012,458
0.066495,10.0006,459
0.064894,10.0033,460
0.066175,9.99661,461
0.066143,10.0015,462
0.065919,10.0024,463
0.065598,9.99894,464
0.066367,9.99657,465
0.067327,10.0017,466
0.064511,9.9983,467
0.065502,10.0036,468
0.063295,9.9967,469
0.065567,10.0006,470
0.06595,10.0005,471
0.065023,9.99878,472
0.065023,10.0022,473
0.063519,9.99661,474
0.062015,9.99958,475
0.062783,9.99984,476
0.065854,10.0015,477
0.067199,10.0024,478
0.064735,9.99827,479
0.067486,9.99872,480
0.066687,10.0027,481
0.066687,9.99939,482
0.065791,9.99914,483
0.062911,9.9993,484
0.063391,10.0014,485
0.067614,10.0002,486
0.063679,9.9991,487
0.066815,10.0012,488
0.062175,9.99834,489
0.064543,10.0013,490
0.068735,9.99853,491
0.065855,10.0023,492
0.063391,9.99888,493
0.062687,10.0016,494
0.063679,9.99818,495
0.065695,10.0008,496
0.064063,9.99747,497
0.064767,10.0049,498
0.064223,9.99728,499
0.064383,9.99782,500
0.064095,9.99987,501
0.064831,10.0052,502
0.067551,9.99699,503
0.065311,10.0032,504
0.065566,9.99648,505
0.062239,10.0002,506
0.065311,9.99834,507
0.066334,9.99987,508
0.065887,10.0013,509
0.065919,10.0008,510
0.065662,10.0023,511
0.063775,9.99648,512
0.065311,10.0007,513
0.06899,10.0015,514
0.064575,9.99798,515
0.061823,10.0012,516
0.062206,9.99766,517
0.062079,10.0022,518
0.064063,9.99821,519
0.062878,10.0015,520
0.067551,10.0018,521
0.065375,9.99872,522
0.06659,10.0026,523
0.063903,9.99712,524
0.065343,9.99786,525
0.064702,10.0016,526
0.066975,9.99914,527
0.064607,10.004,528
0.06435,9.99622,529
0.063711,9.99936,530
0.065727,9.9992,531
0.066654,10.0025,532
0.068959,10.0021,533
0.067135,9.99706,534
0.06515,9.9991,535
0.064447,10.0042,536
0.062687,9.99677,537
0.065214,9.99917,538
0.067327,10.0011,539
0.066847,10.0008,540
0.066462,9.99971,541
0.063967,10.0028,542
0.063391,9.99539,543
0.062974,10.0025,544
0.065855,10.0017,545
0.066815,10.0005,546
0.062559,9.99696,547
0.065503,9.99869,548
0.063007,9.99939,549
0.065246,10.0026,550
0.065343,9.99795,551
0.066015,9.99949,552
0.066398,10.0043,553
0.064223,9.99673,554
0.064575,10.0003,555
0.061855,10.0005,556
0.064991,10.0027,557
0.066751,9.99939,558
0.06531,10.0008,559
0.064127,9.9983,560
0.064223,9.99875,561
0.063999,9.99926,562
0.063519,10.0002,563
0.064575,10.0015,564
0.065727,9.99802,565
0.064255,10.0012,566
0.063774,9.99955,567
0.06403,10.0026,568
0.066014,9.99642,569
0.06259,10.0021,570
0.063711,9.99718,571
0.06595,10.0022,572
0.063199,9.9984,573
0.063935,10.0003,574
0.064511,10.0004,575
0.064991,10.0033,576
0.064895,9.99491,577
0.060639,10.0048,578
0.063199,9.99626,579
0.062975,10.0037,580
0.065887,9.99776,581
0.068127,9.99872,582
0.063423,9.99869,583
0.064191,10.0022,584
0.063903,9.99834,585
0.065311,10.0019,586
0.062815,9.99859,587
0.065151,10.0037,588
0.063902,9.99606,589
0.06307,10.0022,590
0.065246,10.0023,591
0.068958,10.0004,592
0.062814,9.99757,593
0.06595,9.99792,594
0.066206,10.0039,595
0.065407,9.99763,596
0.065151,9.99917,597
0.065343,10.0021,598
0.066431,10.0012,599
0.064351,10.0002,600
0.064895,9.99555,601
0.065791,10.0039,602
0.066495,10.0002,603
0.062687,9.99814,604
0.067711,10.0019,605
0.063935,9.99795,606
0.062815,9.9985,607
0.064735,10.0026,608
0.065119,9.99894,609
0.062975,9.99827,610
0.066431,10.0002,611
0.066111,10.0012,612
0.066047,10.0023,613
0.065182,9.99645,614
0.063998,10.0004,615
0.065246,10.0013,616
0.064286,9.99779,617
0.062975,9.99949,618
0.063679,10.0004,619
0.061663,9.99971,620
0.063551,9.99952,621
0.067167,10.0009,622
0.064895,9.99971,623
0.063103,9.99994,624
0.064959,10.0012,625
0.063583,10.0033,626
0.065279,9.99526,627
0.064799,10.0008,628
0.065343,9.99933,629
0.065567,10.0007,630
0.066079,10.0005,631
0.062271,10.0013,632
0.063935,9.9975,633
0.064799,10.0006,634
0.066015,10.0004,635
0.067422,9.99997,636
0.065086,9.99942,637
0.063486,9.99942,638
0.064414,10.0048,639
0.066206,9.99773,640
0.063422,9.99971,641
0.063647,9.99974,642
0.064415,10.0001,643
0.062623,9.9999,644
0.060863,9.99878,645
0.064959,10.0002,646
0.062431,9.99949,647
0.062591,10.0024,648
0.064127,9.9991,649
0.061247,9.99971,650
0.062175,9.99802,651
0.066943,10.0009,652
0.065407,9.9992,653
0.064543,10.0009,654
0.063871,9.99846,655
0.066463,10.0051,656
0.065535,9.9985,657
0.064991,10.0018,658
0.063935,9.99741,659
0.063262,10.0008,660
0.064062,9.99677,661
0.065918,10.005,662
0.062494,9.99706,663
0.064926,10.0007,664
0.061919,9.99718,665
0.064415,10.002,666
0.065343,10.0029,667
0.064414,9.99709,668
0.064991,9.99898,669
0.063583,10.0023,670
0.065311,10.0025,671
0.067231,9.99955,672
0.06355,9.9968,673
0.064479,10.0028,674
0.063486,9.99699,675
0.068447,10.0032,676
0.066111,9.99658,677
0.065598,10.0008,678
0.063999,9.99907,679
0.065726,10.0034,680
0.061919,10.0004,681
0.066783,10.0004,682
0.064927,9.9953,683
0.066239,10.0046,684
0.064478,9.99626,685
0.064639,10.0031,686
0.064959,9.99834,687
0.064607,9.99981,688
0.065791,9.99824,689
0.064286,10.0002,690
0.062207,10.0002,691
0.063327,10.0035,692
0.064703,9.99991,693
0.065375,9.9983,694
0.066111,9.99741,695
0.062239,10.0008,696
0.063198,9.99943,697
0.062783,9.99978,698
0.062271,10.0008,699
0.064799,10.003,700
0.065183,9.99827,701
0.064126,9.99917,702
0.066687,10.0004,703
0.063007,10.0007,704
0.065599,9.99757,705
0.066303,10.0036,706
0.063774,9.99744,707
0.062111,10.0004,708
0.06467,9.99936,709
0.063647,10.0036,710
0.062527,9.99603,711
0.065151,10.0016,712
0.061663,9.99978,713
0.063358,10.0001,714
0.062975,9.99725,715
0.063135,10.0012,716
0.064479,9.99955,717
0.063103,10.0021,718
0.06403,9.99872,719
0.066431,10.0019,720
0.063295,10.0007,721
0.065119,9.99738,722
0.062271,9.99955,723
0.064702,10.0046,724
0.067871,9.99872,725
0.065151,10.0016,726
0.065215,9.99933,727
0.063135,9.99939,728
0.063007,9.99731,729
0.063871,10.0038,730
0.065438,9.99642,731
0.064639,10.0033,732
0.064415,9.99654,733
0.065087,10.0015,734
0.064767,9.99894,735
0.064798,10.0004,736
0.065279,9.99923,737
0.067327,10.0012,738
0.065631,10.004,739
0.062655,9.99347,740
0.065215,10.0007,741
0.065503,10.0038,742
0.064222,9.99693,743
0.065727,10.0028,744
0.065919,9.99613,745
0.061951,9.99997,746
0.063775,9.99952,747
0.063582,10.0022,748
0.068575,9.99798,749
0.064511,10.0015,750
0.067839,10.0033,751
0.063519,9.9975,752
0.062495,9.99802,753
0.066175,10.0042,754
0.063198,9.9969,755
0.065503,10.001,756
0.066783,9.99856,757
0.063518,10.0032,758
0.062303,9.99792,759
0.06611,10.0018,760
0.064063,9.99696,761
0.061631,10.0016,762
0.064191,10.0011,763
0.064703,10.0013,764
0.060575,9.99571,765
0.066239,10.0014,766
0.065375,9.99859,767
0.06259,10.0005,768
0.061727,9.99942,769
0.063807,9.99991,770
0.063711,9.99949,771
0.06531,10.0048,772
0.06291,9.99568,773
0.064191,10.0048,774
0.061759,9.99738,775
0.064095,10.0013,776
0.063774,9.99626,777
0.065791,10.0025,778
0.062047,9.99984,779
0.061983,9.99914,780
0.065503,10.0005,781
0.064734,9.99978,782
0.060351,9.99779,783
0.064639,10.0027,784
0.063007,9.99853,785
0.066846,9.99997,786
0.064031,10.0025,787
0.065311,9.99703,788
0.066879,10.0019,789
0.062271,10.0002,790
0.062014,9.99818,791
0.062687,10.0019,792
0.065471,10.0015,793
0.064511,10.0001,794
0.06611,9.99802,795
0.063039,10.0006,796
0.064031,9.99757,797
0.064735,10.0044,798
0.065695,9.99725,799
0.061694,9.9976,800
0.063039,10.0014,801
0.065311,10.0038,802
0.062463,9.99571,803
0.065279,10.0007,804
0.064383,10.0031,805
0.065567,10.0002,806
0.064191,9.99581,807
0.063135,10.0043,808
0.063614,9.99757,809
0.064927,10.0009,810
0.065247,9.99718,811
0.061983,9.9985,812
0.063423,10.0016,813
0.06435,10.0019,814
0.068351,10.0027,815
0.065183,9.99616,816
0.065439,10.0032,817
0.064287,9.99591,818
0.063359,10.0045,819
0.063455,9.99734,820
0.065695,9.99991,821
0.064383,10.0002,822
0.062046,9.99901,823
0.064159,10.0031,824
0.063999,9.99574,825
0.062943,10.0003,826
0.065567,9.99978,827
0.06211,10.0013,828
0.064447,9.99789,829
0.065855,10.003,830
0.062655,9.99968,831
0.064478,10.0023,832
0.065599,9.9985,833
0.064511,9.99831,834
0.062623,9.99869,835
0.065118,10.0047,836
0.063071,10.0001,837
0.062975,9.99808,838
0.062495,9.99904,839
0.065439,10.0032,840
0.063358,9.99603,841
0.066175,9.99997,842
0.063615,10.0002,843
0.065791,10.0031,844
0.062335,9.99578,845
0.06627,10.0041,846
0.063295,9.99683,847
0.063007,10.0008,848
0.062175,9.9977,849
0.062687,10.0017,850
0.065119,10.0034,851
0.065695,9.99715,852
0.065727,10.0025,853
0.060095,9.99664,854
0.06627,10.0014,855
0.063551,9.99821,856
0.063551,10.0003,857
0.066431,10.0033,858
0.062719,9.99754,859
0.06307,10.0004,860
0.064223,9.99917,861
0.064863,10.0036,862
0.064223,9.99466,863
0.066142,10.005,864
0.069919,10.0003,865
0.064031,9.99811,866
0.063999,10.0009,867
0.067263,10.0006,868
0.066014,10.0001,869
0.062271,9.99712,870
0.063967,9.99811,871
0.062175,10.0011,872
0.064991,10.0006,873
0.064031,10.0014,874
0.067614,9.99936,875
0.063358,9.99968,876
0.070814,10.0026,877
0.063135,9.99971,878
0.067295,9.99984,879
0.067231,10.0004,880
0.069215,9.99706,881
0.06499,9.9993,882
0.06883,10.004,883
0.063359,9.99939,884
0.064351,9.99882,885
0.061759,9.99917,886
0.066271,9.99805,887
0.066111,10.0053,888
0.064542,9.99898,889
0.061599,9.99827,890
0.066143,10.0003,891
0.066783,10.0016,892
0.065503,9.99773,893
0.064447,10.0024,894
0.061598,9.99712,895
0.063742,9.99856,896
0.062207,10.0013,897
0.065823,9.99859,898
0.064991,10.0017,899
0.064319,10.0025,900
0.066495,10,901
0.062974,9.99747,902
0.064574,10.0025,903
0.066495,9.996,904
0.064575,10.0043,905
0.062143,9.99744,906
0.064543,9.99773,907
0.065151,10.0044,908
0.06387,9.99607,909
0.06451,10.0023,910
0.064831,9.99754,911
0.065535,10.0042,912
0.062879,9.99802,913
0.062719,9.99709,914
0.06227,10.0004,915
0.064606,10.0007,916
0.063775,10.0035,917
0.064735,9.99754,918
0.066911,10.0029,919
0.064415,9.99792,920
0.067743,9.99965,921
0.064318,9.99859,922
0.06387,9.99965,923
0.064351,10.001,924
0.065119,9.99997,925
0.064735,9.99955,926
0.063967,10.002,927
0.066591,10.0018,928
0.06371,9.99965,929
0.061727,9.99747,930
0.068382,10.0026,931
0.065151,9.99536,932
0.060927,10.0011,933
0.063359,10.0007,934
0.064831,10.0007,935
0.063326,9.99802,936
0.064446,10.0044,937
0.061791,9.99811,938
0.064831,10.0018,939
0.065439,10,940
0.064895,9.99747,941
0.065279,10.0016,942
0.065342,10.0002,943
0.061535,9.99571,944
0.059711,10,945
0.063903,10.0008,946
0.065247,9.99943,947
0.064639,10.0015,948
0.063358,10.0005,949
0.06259,10.0024,950
0.066847,9.99587,951
0.064511,10.0052,952
0.067071,9.99751,953
0.064415,9.99731,954
0.063807,10.0005,955
0.064734,9.99962,956
0.065599,9.99911,957
0.065247,10.001,958
0.064095,9.99946,959
0.067615,9.99978,960
0.063487,9.99936,961
0.063038,10.0009,962
0.06387,10.0008,963
0.063775,10.0036,964
0.061503,10.0002,965
0.063647,9.99565,966
0.062878,10.0009,967
0.060767,9.99968,968
0.064254,9.99949,969
0.062527,10.0022,970
0.06515,9.99856,971
0.065855,9.99987,972
0.063902,10.0004,973
0.063135,10.0006,974
0.061758,10.0028,975
0.067711,9.99958,976
0.066494,9.99712,977
0.064703,10.0029,978
0.062751,9.99635,979
0.063359,10.0009,980
0.063199,9.9993,981
0.066527,9.99981,982
0.065727,9.99987,983
0.064895,10.0007,984
0.064799,9.99722,985
0.061343,10.0019,986
0.063551,9.99901,987
0.065407,10.0013,988
0.065887,9.99792,989
0.063551,10.0044,990
0.067583,10.0018,991
0.063327,9.99667,992
0.063551,9.99882,993
0.066431,10.0003,994
0.063679,10,995
0.063007,10.0019,996
0.063967,9.99728,997
0.062782,10.0011,998
0.064287,10.0021,999
0.065246,9.99802,1000
0.065791,9.99933,1001
0.06323,10.0006,1002
0.065215,9.99955,1003
0.063838,10.002,1004
0.064127,9.99962,1005
0.065246,9.99875,1006
0.063839,10.0005,1007
0.064478,10.0035,1008
0.066143,9.99584,1009
0.065438,10.0039,1010
0.063711,9.99734,1011
0.065694,10.0001,1012
0.063487,10.0006,1013
0.064319,9.9977,1014
0.061727,10.0046,1015
0.063455,9.99626,1016
0.066335,10,1017
0.061951,10.0013,1018
0.064095,10.0028,1019
0.066751,9.99594,1020
0.062079,10.0015,1021
0.063263,10.0017,1022
0.063135,10.0005,1023
0.064799,9.99715,1024
0.064287,10.0016,1025
0.065535,10.0011,1026
0.067135,9.99814,1027
0.064159,9.99738,1028
0.065183,9.99987,1029
0.064159,10.0003,1030
0.063391,10.0012,1031
0.062175,10.0002,1032
0.06291,9.99965,1033
0.065119,10.0004,1034
0.061118,9.99792,1035
0.063583,10.0048,1036
0.062974,9.99693,1037
0.065599,9.99926,1038
0.061566,10,1039
0.063199,10.0036,1040
0.063294,9.99731,1041
0.065407,9.99827,1042
0.065374,10.0049,1043
0.066015,9.99574,1044
0.06227,10.0022,1045
0.060063,9.99789,1046
0.063679,9.99994,1047
0.067231,10.0039,1048
0.062687,9.99597,1049
0.066047,10.0004,1050
0.065503,10.0018,1051
0.062079,9.99751,1052
0.063295,10.002,1053
0.065183,9.99911,1054
0.062047,9.99904,1055
0.063679,9.99981,1056
0.062847,9.99965,1057
0.062047,10.0034,1058
0.062335,9.99578,1059
0.062239,10.0013,1060
0.064607,9.99959,1061
0.062175,10.0019,1062
0.065407,9.99805,1063
0.064254,10.0001,1064
0.063839,10.0001,1065
0.063871,10.002,1066
0.065407,9.99719,1067
0.065951,10.0012,1068
0.065759,10.0043,1069
0.061887,9.99587,1070
0.063071,10.0004,1071
0.062782,10.0017,1072
0.065566,9.9984,1073
0.065407,10.0001,1074
0.066303,9.99943,1075
0.066367,10.001,1076
0.063039,9.99767,1077
0.063999,10.0016,1078
0.063711,9.99914,1079
0.06771,10.0049,1080
0.065759,10.0002,1081
0.061823,9.99587,1082
0.060991,9.99987,1083
0.064287,10.0039,1084
0.063935,9.99616,1085
0.062079,9.99959,1086
0.062143,9.99936,1087
0.066526,10.0026,1088
0.06467,9.99792,1089
0.064447,10.0003,1090
0.063135,9.99939,1091
0.062687,10.0002,1092
0.064479,10.0015,1093
0.065471,10.0001,1094
0.064543,10.003,1095
0.065086,9.99744,1096
0.066334,9.99824,1097
0.064671,9.99949,1098
0.063039,10.0001,1099
0.065951,10.0043,1100
0.062175,9.99555,1101
0.063711,10.0034,1102
0.065119,9.99648,1103
0.064606,10.0028,1104
0.06595,10.0021,1105
0.060958,9.99507,1106
0.063423,10.0001,1107
0.066367,10.0032,1108
0.063231,9.99888,1109
0.067871,9.99818,1110
0.066175,10.0019,1111
0.063199,10.002,1112
0.06323,9.99664,1113
0.063871,10.0041,1114
0.064863,9.99699,1115
0.064415,10.0005,1116
0.064639,9.99725,1117
0.062527,10.0003,1118
0.064031,10.0033,1119
0.064895,9.99981,1120
0.059807,9.99747,1121
0.066174,10.0012,1122
0.065023,10.0028,1123
0.062591,9.99815,1124
0.063775,9.99834,1125
0.064895,10.0017,1126
0.066559,9.99699,1127
0.065567,10.0046,1128
0.065022,9.99536,1129
0.06211,10.0005,1130
0.064606,9.99901,1131
0.062623,10.0018,1132
0.063999,9.99895,1133
0.062911,10.0001,1134
0.066527,10.0042,1135
0.063935,10.0002,1136
0.063231,9.99501,1137
0.063806,10.0052,1138
0.064927,9.99696,1139
0.061791,9.99847,1140
0.064351,10.0002,1141
0.064575,9.99991,1142
0.062047,10.0032,1143
0.064671,9.99818,1144
0.066942,9.99987,1145
0.067454,10.0027,1146
0.065214,9.99578,1147
0.066047,10.0007,1148
0.064095,10.0016,1149
0.064319,10.0028,1150
0.065823,9.99869,1151
0.063935,9.99741,1152
0.063679,9.9993,1153
0.06115,10.0043,1154
0.063902,9.99799,1155
0.066175,9.99875,1156
0.065087,10.0015,1157
