execution_ms,period_ms,control loop iteration
0.078624,10.0005,478
0.079105,9.99926,479
0.079169,10.0016,480
0.07984,10.0022,481
0.079873,9.99868,482
0.081025,9.99891,483
0.082144,9.9991,484
0.080513,10.0002,485
0.07744,9.9999,486
0.076704,10.0002,487
0.077377,10.0001,488
0.079424,10.0003,489
0.075808,9.99996,490
0.079425,9.99993,491
0.079872,9.99894,492
0.076704,10.0014,493
0.075009,9.99913,494
0.077376,10.0024,495
0.079297,9.99993,496
0.075809,10.0006,497
0.08,9.99756,498
0.077409,9.99993,499
0.078337,10,500
0.077728,10.0003,501
0.079713,10.0002,502
0.08112,9.99817,503
0.076064,10.0038,504
0.077857,9.99878,505
0.080544,10.0043,506
0.082144,9.99507,507
0.077153,9.9991,508
0.078048,9.99916,509
0.076832,9.99993,510
0.078689,10.001,511
0.080832,9.99958,512
0.076832,9.99968,513
0.076289,10,514
0.080608,9.99878,515
0.077249,10.0015,516
0.077537,9.99977,517
0.076928,10.0027,518
0.083169,9.99859,519
0.07664,10.001,520
0.081632,9.99849,521
0.080961,10.0001,522
0.076608,9.99952,523
0.076448,9.99964,524
0.073889,10.0004,525
0.073536,9.99993,526
0.078688,10.0009,527
0.077313,9.99843,528
0.07504,10.0011,529
0.077056,9.99948,530
0.078177,10.0005,531
0.079936,9.9999,532
0.076417,9.99881,533
0.079265,10.0009,534
0.078848,9.99984,535
0.078785,10.0003,536
0.076129,10.0001,537
0.075808,10.0002,538
0.075521,10.0009,539
0.075328,9.99987,540
0.075424,9.99897,541
0.079905,10.0023,542
0.076769,9.99587,543
0.071585,10.0015,544
0.075169,9.99955,545
0.079297,10.0013,546
0.072608,10.0001,547
0.077536,9.99948,548
0.075552,9.99993,549
0.076,10.0006,550
0.07472,10.0006,551
0.077056,9.99961,552
0.080961,10.0011,553
0.074369,9.99804,554
0.078497,10.0002,555
0.077985,10.0006,556
0.077601,10.0008,557
0.08064,9.99955,558
0.076256,9.99952,559
0.07856,9.99942,560
0.079584,10.0004,561
0.075808,9.9992,562
0.0768,10,563
0.077313,10,564
0.078497,9.99968,565
0.075009,10.0009,566
0.076385,9.99955,567
0.076417,9.99987,568
0.0808,9.99996,569
0.075616,10.0008,570
0.07808,10.0001,571
0.076512,10.0002,572
0.076832,10.0002,573
0.074656,10.0014,574
0.076257,9.99827,575
0.072513,9.99942,576
0.074913,10.0009,577
0.077473,10.0003,578
0.074528,10.0002,579
0.074464,9.9998,580
0.075712,9.99974,581
0.07552,9.99926,582
0.076416,10.0018,583
0.075424,9.99888,584
0.077601,9.99974,585
0.075457,9.99952,586
0.074849,10.0007,587
0.077793,10.0003,588
0.078369,9.99875,589
0.073312,9.99936,590
0.075136,10.0005,591
0.078752,10.0004,592
0.075712,9.99904,593
0.075104,10.0007,594
0.072672,10.0002,595
0.074273,10,596
0.076641,10.001,597
0.074753,9.99913,598
0.079297,10.0008,599
0.075552,9.99846,600
0.073696,10.0011,601
0.074752,9.9991,602
0.078848,10.0015,603
0.078688,9.9992,604
0.077056,10.0001,605
0.076833,9.9992,606
0.075489,9.99942,607
0.075969,10.0008,608
0.074113,9.99932,609
0.072833,10.0012,610
0.076192,9.99942,611
0.07584,10.0001,612
0.077504,10.0005,613
0.076256,9.99955,614
0.076544,10.0024,615
0.074432,9.999,616
0.074273,9.9983,617
0.075009,10.0001,618
0.073377,10,619
0.079457,10.0011,620
0.075489,9.99993,621
0.074912,9.999,622
0.074688,10.0004,623
0.078688,10.0004,624
0.073984,9.99894,625
0.074624,10.0034,626
0.078369,9.99641,627
0.073697,10.0009,628
0.076289,10.0008,629
0.078017,9.99843,630
0.074145,10.0007,631
0.074848,10.0001,632
0.075296,10.0002,633
0.079328,9.99948,634
0.076832,9.99968,635
0.076352,10.0009,636
0.078144,10.0001,637
0.081281,10.0004,638
0.073025,9.99961,639
0.076897,9.99948,640
0.076865,10.0005,641
0.075361,9.99923,642
0.082464,9.99878,643
0.076737,10.0014,644
0.079168,9.9999,645
0.078209,9.99875,646
0.076448,9.99987,647
0.075041,10.0001,648
0.07648,10.0008,649
0.07712,9.9999,650
0.075329,10.0001,651
0.077184,10.0005,652
0.075937,9.99939,653
0.077216,10.0015,654
0.075361,9.99891,655
0.075328,10,656
0.079937,10.0006,657
0.075328,9.99868,658
0.076129,10.0001,659
0.075936,9.9999,660
0.077665,10.0008,661
0.077248,9.9999,662
0.077568,10.0005,663
0.077025,9.99897,664
0.079232,10.0023,665
0.078209,9.99728,666
0.08016,10.0008,667
0.076577,10.0006,668
0.078528,9.99904,669
0.078593,10,670
0.077344,10.0021,671
0.078497,9.99849,672
0.073856,10,673
0.078465,9.99964,674
0.079776,10,675
0.079712,9.9998,676
0.078529,10.0004,677
0.078112,9.9998,678
0.076289,9.99948,679
0.076928,10,680
0.077665,10.0011,681
0.076608,9.99926,682
0.078465,9.99974,683
0.075616,10.0014,684
0.077377,9.99865,685
0.078624,10.0002,686
0.074112,10.0006,687
0.077344,10.0001,688
0.076256,9.99952,689
0.078465,9.99967,690
0.077504,10.0003,691
0.077889,9.99977,692
0.074592,10.0001,693
0.075713,9.9998,694
0.07296,9.99974,695
0.073249,10,696
0.07728,10.0004,697
0.076929,10.0002,698
0.07584,9.99891,699
0.078272,10.0006,700
0.081377,10.0004,701
0.079008,10.0003,702
0.077217,10.0009,703
0.078848,9.99961,704
0.075137,9.99945,705
0.076224,10.0002,706
0.076225,9.9999,707
0.076352,9.99952,708
0.079233,10.0005,709
0.081792,10.0002,710
0.076161,9.99929,711
0.076192,9.9998,712
0.075008,9.99955,713
0.076129,10.0002,714
0.076352,10.0003,715
0.078209,9.99987,716
0.0768,9.9998,717
0.074177,10.0006,718
0.077888,9.99932,719
0.074113,10.0003,720
0.074752,10,721
0.075329,10.0004,722
0.074784,9.99872,723
0.076673,10.001,724
0.075712,10.0005,725
0.076192,9.99907,726
0.073249,9.99983,727
0.074304,10.001,728
0.077505,9.99923,729
0.075168,9.99945,730
0.074913,10.0007,731
0.075296,9.99932,732
0.072993,9.99964,733
0.070656,10.0005,734
0.073953,10.0003,735
0.075744,9.99952,736
0.074208,10.0009,737
0.07632,10.0015,738
0.076384,9.99958,739
0.076001,9.99878,740
0.075392,10.0001,741
0.074689,10.0005,742
0.077664,10.0007,743
0.07584,9.99897,744
0.080416,10.0019,745
0.078912,9.99955,746
0.076064,9.99926,747
0.075936,9.99894,748
0.076128,10.0005,749
0.08016,10.001,750
0.075328,9.99942,751
0.075392,10.0003,752
0.077824,9.9998,753
0.077024,10.0004,754
0.0744,9.99894,755
0.079616,10,756
0.075552,10.0009,757
0.077632,9.99852,758
0.074336,10.0012,759
0.07936,9.9991,760
0.074368,10.0001,761
0.077216,10.0011,762
0.075552,9.999,763
0.077408,10.0005,764
0.075264,9.99974,765
0.0728,10,766
0.076288,10.0003,767
0.076,9.99945,768
0.079168,9.99977,769
0.078113,10.0009,770
0.080513,9.99948,771
0.076193,10.0002,772
0.077697,10.0004,773
0.080417,10.0005,774
0.078049,9.99903,775
0.079713,10.0004,776
0.078529,9.99945,777
0.074689,10.001,778
0.077185,9.99987,779
0.074881,9.99907,780
0.074785,10.0007,781
0.076897,9.99913,782
0.071649,9.99974,783
0.077825,10.0013,784
0.077377,9.99942,785
0.078561,10.0002,786
0.076769,9.99948,787
0.077153,10.0023,788
0.078017,9.99792,789
0.076481,9.99977,790
0.076225,10.0003,791
0.076993,10.0001,792
0.078081,9.99977,793
0.077921,10.0001,794
0.075393,9.99977,795
0.075137,10.0007,796
0.076353,9.99942,797
0.075489,10.0002,798
0.079105,9.99983,799
0.077056,9.99977,800
0.076192,10,801
0.074848,10.0001,802
0.078016,10.0011,803
0.076704,9.99923,804
0.077344,10.0001,805
0.074784,10.0004,806
0.073216,9.99958,807
0.075392,10.0004,808
0.071296,9.9998,809
0.07472,9.99967,810
0.077664,10.0004,811
0.074976,9.99952,812
0.079008,10.0003,813
0.075584,10.0001,814
0.075712,9.99958,815
0.0784,9.9998,816
0.07504,10.0007,817
0.076384,9.99964,818
0.077792,9.99929,819
0.076384,10.0008,820
0.076928,10.0003,821
0.078624,10.0009,822
0.078336,9.99852,823
0.080352,10.0017,824
0.076608,9.99823,825
0.07856,9.99939,826
0.0768,9.99983,827
0.072448,10.0005,828
0.077536,10.0007,829
0.079904,9.9998,830
0.077184,9.99971,831
0.073984,10.0009,832
0.076704,10.0002,833
0.078752,10.0002,834
0.079489,9.99929,835
0.076865,10.0004,836
0.076417,9.99935,837
0.076129,10.0017,838
0.075137,9.99948,839
0.075585,9.99875,840
0.077441,10.0007,841
0.078753,9.99929,842
0.077248,9.99868,843
0.077632,10.0003,844
0.075617,10.0008,845
0.0808,10.0032,846
0.076993,9.99849,847
0.07792,10.0011,848
0.076481,9.99862,849
0.076544,9.99948,850
0.076672,9.99961,851
0.079169,10.0008,852
0.076928,10,853
0.074593,9.99891,854
0.075552,9.9999,855
0.075553,10.0001,856
0.07952,9.99971,857
0.07824,10.0006,858
0.078945,10.0004,859
0.07536,9.9998,860
0.076865,10.0029,861
0.07696,9.99775,862
0.073889,9.99897,863
0.072032,9.999,864
0.078272,10.0011,865
0.075937,10,866
0.078176,10.0002,867
0.074913,10.001,868
0.076448,9.99935,869
0.078561,10.0007,870
0.077536,10.0008,871
0.07696,9.99862,872
0.074049,10.0012,873
0.07984,9.99788,874
0.075009,10,875
0.076512,10.0005,876
0.080449,10.0004,877
0.073184,9.99932,878
0.07328,10.0001,879
0.076129,10.0011,880
0.0776,9.99881,881
0.074145,9.9998,882
0.077088,9.99993,883
0.078145,9.99948,884
0.074752,10.0008,885
0.079072,9.99974,886
0.076737,10.0012,887
0.075872,9.99846,888
0.078913,10.0016,889
0.078048,9.99881,890
0.073569,9.99923,891
0.076672,9.9998,892
0.077888,9.99974,893
0.074977,10.0013,894
0.075968,9.99942,895
0.075777,10.0001,896
0.076704,10.001,897
0.079233,9.99788,898
0.078016,10.0022,899
0.07632,9.99894,900
0.080161,10.0005,901
0.080352,10.0011,902
0.079169,9.99817,903
0.075136,10.0006,904
0.074977,10.0004,905
0.076576,9.99971,906
0.078048,9.99929,907
0.078625,9.99996,908
0.077184,10.0002,909
0.078241,10.0008,910
0.075936,9.99894,911
0.076225,10.0009,912
0.077888,9.99967,913
0.07728,10.0006,914
0.075393,9.9998,915
0.077664,9.99967,916
0.079489,10.0002,917
0.07888,10.0001,918
0.076001,10,919
0.075296,10.0003,920
0.076992,9.99804,921
0.079297,10.0004,922
0.071168,10.0004,923
0.076705,9.9999,924
0.077568,9.99993,925
0.075233,10.0002,926
0.077152,10.0009,927
0.077312,9.99926,928
0.074817,9.99996,929
0.076192,9.99983,930
0.073825,10.0007,931
0.076128,10.0005,932
0.076161,9.99884,933
0.077664,10.0006,934
0.075168,9.99939,935
0.075329,10.0006,936
0.07904,10,937
0.076097,9.99859,938
0.07776,10.0001,939
0.075809,10.0024,940
0.07568,9.99804,941
0.079072,10.001,942
0.077344,9.99743,943
0.076193,10.0039,944
0.077153,9.99772,945
0.077665,10.0005,946
0.074176,9.99958,947
0.077824,10.0004,948
0.076928,9.99983,949
0.076768,10.0004,950
0.07792,10.0001,951
0.076641,9.99996,952
0.076193,9.99974,953
0.078625,9.99977,954
0.073344,10.0001,955
0.080096,9.99987,956
0.079712,10.0007,957
0.082112,9.99913,958
0.078753,9.99996,959
0.078913,10.0002,960
0.073473,9.99996,961
0.078593,10.0004,962
0.078656,9.99935,963
0.080704,10.0014,964
0.078048,10.0003,965
0.075648,9.99939,966
0.076705,9.99881,967
0.080289,10.0025,968
0.075841,9.99798,969
0.074529,10.0002,970
0.079328,10.0014,971
0.07872,9.99859,972
0.074976,10.0002,973
0.076672,10.0006,974
0.076481,9.99926,975
0.078497,10.0006,976
0.074049,9.99977,977
0.077536,10.0005,978
0.07856,10.0003,979
0.0792,9.99884,980
0.078976,10.0004,981
0.075936,9.99811,982
0.079937,10.0009,983
0.075425,9.99945,984
0.079169,10.0028,985
0.07552,9.99855,986
0.076736,10.0005,987
0.077536,9.99967,988
0.075136,9.99974,989
0.074912,10,990
0.077505,9.99967,991
0.078753,10.0011,992
0.078881,9.99903,993
0.073568,10.0002,994
0.078176,10.0003,995
0.077984,10.0002,996
0.075968,9.999,997
0.075041,10.0001,998
0.078593,10.0002,999
0.080417,10.0014,1000
0.077249,9.99967,1001
0.07632,9.9998,1002
0.0752,9.9991,1003
0.0768,10.0009,1004
0.077344,9.99839,1005
0.078337,10.0006,1006
0.077569,9.99964,1007
0.076321,10.0008,1008
0.078177,9.99958,1009
0.079872,9.99929,1010
0.076896,10.0003,1011
0.076928,10.0001,1012
0.076608,10.0003,1013
0.078753,10.0002,1014
0.077921,9.99974,1015
0.077889,10.0013,1016
0.079584,9.99945,1017
0.073888,10.0008,1018
0.079104,9.99923,1019
0.081824,10.0022,1020
0.078976,9.99907,1021
0.077985,9.99907,1022
0.079713,9.99916,1023
0.079425,10.0005,1024
0.076736,9.99862,1025
0.075808,10.0005,1026
0.077792,9.99983,1027
0.072736,10.0013,1028
0.078241,9.99993,1029
0.079841,9.99961,1030
0.078017,10.0007,1031
0.078913,9.9991,1032
0.07936,10.0003,1033
0.077472,9.99996,1034
0.07776,9.99948,1035
0.076512,9.9999,1036
0.076833,10.0001,1037
0.075713,10.0003,1038
0.075713,9.99964,1039
0.077793,9.9999,1040
0.079136,10.0007,1041
0.079168,9.99987,1042
0.073408,9.99852,1043
0.081729,10.0038,1044
0.076577,9.99814,1045
0.074784,9.99996,1046
0.075073,9.99971,1047
0.075937,9.99916,1048
0.075008,10.0008,1049
0.07584,10.0008,1050
0.076225,9.9999,1051
0.07936,10.0013,1052
0.077536,9.9983,1053
0.072737,10,1054
0.076448,9.99919,1055
0.084032,9.99977,1056
0.077345,10.0007,1057
0.076096,10.0002,1058
0.078816,9.99935,1059
0.077089,10.0003,1060
0.076673,10.0002,1061
0.075296,10.0005,1062
0.076289,9.99958,1063
0.080481,9.99993,1064
0.077056,10.0008,1065
0.077376,9.9991,1066
0.078785,9.99964,1067
0.078048,10,1068
0.075712,9.99916,1069
0.077473,10.0017,1070
0.07872,9.99964,1071
0.078208,10.0003,1072
0.075393,9.99932,1073
0.076544,10.0004,1074
0.077024,10.0008,1075
0.076385,9.99964,1076
0.077345,9.99916,1077
0.077792,10.0005,1078
0.076737,9.99942,1079
0.077505,10.0002,1080
0.076768,10.0003,1081
0.079265,9.99958,1082
0.075425,9.99932,1083
0.07552,10.0005,1084
0.074976,10.0004,1085
0.077281,10.0017,1086
0.07504,9.99814,1087
0.075712,10.0001,1088
0.074977,10.0004,1089
0.077696,9.99974,1090
0.079808,9.99993,1091
0.077985,10.0022,1092
0.080096,9.99795,1093
0.079712,10.0003,1094
0.075873,9.99958,1095
0.076993,9.99961,1096
0.077632,9.99964,1097
0.078049,9.99948,1098
0.074689,9.99919,1099
0.076128,10.001,1100
0.078016,10.0002,1101
0.077505,10.0011,1102
0.07744,9.99926,1103
0.075456,10.0012,1104
0.076641,9.99859,1105
0.077664,10.0009,1106
0.073024,9.99977,1107
0.074753,9.99999,1108
0.077504,9.99958,1109
0.075648,10.0016,1110
0.075297,9.99935,1111
0.074209,9.9999,1112
0.077504,10.0016,1113
0.077889,9.99801,1114
0.073281,9.99814,1115
0.074816,10.0012,1116
0.07504,9.9999,1117
0.074753,10.0008,1118
0.077472,10.0027,1119
0.075328,9.99711,1120
0.078145,10.0024,1121
0.075936,9.99807,1122
0.07888,9.99852,1123
0.075841,10.0009,1124
0.076672,9.99907,1125
0.076064,10.0003,1126
0.079649,9.99986,1127
0.082881,10.0025,1128
0.07472,10.0001,1129
0.081089,9.99849,1130
0.077889,10.0002,1131
0.07472,9.99891,1132
0.076609,10.0013,1133
0.076993,9.999,1134
0.077504,10.0013,1135
0.076736,9.9998,1136
0.074593,9.99903,1137
0.0744,10.0019,1138
0.077248,9.99891,1139
0.077313,9.99788,1140
0.075712,10.0011,1141
0.079552,9.99974,1142
0.078113,9.99964,1143
0.080321,10.0019,1144
0.07936,9.99903,1145
0.0768,9.9999,1146
0.081089,10.003,1147
0.076513,9.99644,1148
0.077152,10.0015,1149
0.078816,9.99942,1150
0.079201,9.99974,1151
0.073889,10.0005,1152
0.076768,9.99948,1153
0.075424,9.99961,1154
0.078817,10.0006,1155
0.080417,10.0018,1156
0.075776,9.99942,1157
0.077024,9.99929,1158
0.075841,9.99939,1159
0.077473,10.0004,1160
0.077792,10.0001,1161
0.076672,9.99935,1162
