iteration,execution_ms,iteration_difference_ms
5577,0.139643,10.0006
5578,0.136347,10.0007
5579,0.137371,9.9995
5580,0.138011,9.99911
5581,0.141243,10.0015
5582,0.139035,9.99902
5583,0.139802,9.99982
5584,0.137627,9.99969
5585,0.139547,9.99969
5586,0.137147,10.0025
5587,0.136123,9.99867
5588,0.135995,9.99924
5589,0.141211,10.0032
5590,0.134235,9.99755
5591,0.143771,10.004
5592,0.139931,9.99652
5593,0.134395,9.9986
5594,0.138011,10.0003
5595,0.137755,10.0005
5596,0.137307,9.99934
5597,0.138171,10.0013
5598,0.13593,9.99822
5599,0.142138,10.0007
5600,0.138554,10.0002
5601,0.136731,9.99963
5602,0.138875,10.0002
5603,0.137243,9.99985
5604,0.137403,10.0001
5605,0.141339,10.0019
5606,0.136795,9.99783
5607,0.138139,10
5608,0.139483,9.99979
5609,0.138203,10.0002
5610,0.140731,9.99934
5611,0.142811,10.0053
5612,0.139643,9.99591
5613,0.141371,10.0007
5614,0.137275,9.99908
5615,0.138522,9.99908
5616,0.141242,10.0003
5617,0.137499,10.0007
5618,0.138395,10
5619,0.136187,9.99988
5620,0.138811,10.0001
5621,0.138939,9.9994
5622,0.140059,10.0016
5623,0.140795,10.001
5624,0.137851,9.99822
5625,0.135387,9.99969
5626,0.137275,9.99937
5627,0.138491,10.0003
5628,0.138587,9.99876
5629,0.137787,10.0016
5630,0.139931,10.0005
5631,0.138139,10.0013
5632,0.138138,9.99761
5633,0.137659,10.0005
5634,0.136859,9.99979
5635,0.137243,9.99998
5636,0.134395,10.0004
5637,0.135003,10.0005
5638,0.136635,9.99921
5639,0.137115,10.0004
5640,0.137019,9.99927
5641,0.138011,10.0005
5642,0.138459,10.0019
5643,0.135035,9.99857
5644,0.137243,9.99966
5645,0.135003,10.0001
5646,0.136826,9.99972
5647,0.141178,9.99934
5648,0.14057,10.0003
5649,0.136667,10.0012
5650,0.134299,9.99918
5651,0.136155,10.0004
5652,0.137595,10.0007
5653,0.135643,9.99915
5654,0.142715,10.004
5655,0.134075,9.99639
5656,0.135963,9.99972
5657,0.145371,10.0016
5658,0.136315,9.99755
5659,0.137435,10.0013
5660,0.140795,9.99787
5661,0.138907,10.0014
5662,0.139962,9.99931
5663,0.139195,10.0033
5664,0.144506,9.99745
5665,0.136571,10
5666,0.142362,9.99963
5667,0.139579,10.0001
5668,0.136955,9.99991
5669,0.143194,10.0043
5670,0.136379,9.99783
5671,0.142299,10.0008
5672,0.136411,9.99745
5673,0.138971,10.0004
5674,0.136507,10.0007
5675,0.134843,9.99937
5676,0.137019,9.99956
5677,0.138267,9.99995
5678,0.135675,10.0007
5679,0.13785,9.99899
5680,0.142043,10.0044
5681,0.139482,9.99652
5682,0.137883,9.99857
5683,0.138971,10.0012
5684,0.137467,9.99867
5685,0.136763,10.0003
5686,0.136955,10.0016
5687,0.136155,9.99934
5688,0.140539,9.99956
5689,0.139227,10.0003
5690,0.135963,10.0001
5691,0.134843,9.99908
5692,0.135675,10.0007
5693,0.134843,9.99995
5694,0.141243,10.0039
5695,0.135578,9.99751
5696,0.14201,9.99918
5697,0.143002,10.0005
5698,0.13705,10.0003
5699,0.13673,10
5700,0.136859,9.99931
5701,0.136795,9.99991
5702,0.136187,10.0003
5703,0.135515,9.99915
5704,0.137434,10.0003
5705,0.135643,9.99911
5706,0.141722,10.0015
5707,0.137946,9.99899
5708,0.135034,10.0015
5709,0.13865,9.99879
5710,0.134779,9.99975
5711,0.136826,10.0007
5712,0.137562,9.99998
5713,0.135675,9.99876
5714,0.143771,10.0028
5715,0.138618,9.99825
5716,0.139386,9.99991
5717,0.142042,10.0002
5718,0.13801,10.0002
5719,0.137274,9.99873
5720,0.134011,10.0014
5721,0.136091,9.99998
5722,0.13481,9.99886
5723,0.134298,10.0001
5724,0.140315,10.0013
5725,0.136826,9.99819
5726,0.137275,10.0014
5727,0.140091,9.99947
5728,0.138587,10
5729,0.140635,9.99988
5730,0.140347,10.0009
5731,0.138107,10.0003
5732,0.136827,9.99809
5733,0.136475,10.001
5734,0.138299,9.99979
5735,0.135483,9.99883
5736,0.138011,10.0015
5737,0.136027,9.99963
5738,0.135899,9.9995
5739,0.138395,10.001
5740,0.134139,9.99895
5741,0.138107,10.0012
5742,0.138747,10.0001
5743,0.138491,9.99995
5744,0.137403,9.99934
5745,0.134107,10.0008
5746,0.136379,9.99835
5747,0.135099,9.99963
5748,0.137979,10.0007
5749,0.137595,9.99963
5750,0.135483,10.0006
5751,0.138747,9.99991
5752,0.135259,10.0015
5753,0.136699,9.99934
5754,0.137531,9.99902
5755,0.139867,9.99969
5756,0.140699,10.0006
5757,0.135355,9.99972
5758,0.135387,10.0004
5759,0.136763,10.0001
5760,0.135515,9.99991
5761,0.135419,9.99863
5762,0.136123,10.0004
5763,0.139963,10.0012
5764,0.141083,9.99969
5765,0.140059,10.0002
5766,0.139227,10.0001
5767,0.137051,10.0002
5768,0.136475,9.99998
5769,0.143483,10.0006
5770,0.136123,9.99943
5771,0.137851,9.99918
5772,0.134715,10.0006
5773,0.136315,9.99959
5774,0.139803,9.99975
5775,0.134331,10.0006
5776,0.137915,9.99959
5777,0.136827,9.99943
5778,0.140123,10.0002
5779,0.140347,10.0007
5780,0.135483,10.0008
5781,0.136571,9.99879
5782,0.135803,9.99956
5783,0.136795,10.0012
5784,0.136667,9.99927
5785,0.135899,9.99963
5786,0.136475,9.99991
5787,0.136507,10.0002
5788,0.141115,9.99956
5789,0.136891,10.0003
5790,0.138907,9.99931
5791,0.139195,10.0028
5792,0.136667,9.99937
5793,0.136155,9.99934
5794,0.138715,9.99876
5795,0.136091,10.0006
5796,0.138491,10.0001
5797,0.135931,10.0007
5798,0.136507,9.99927
5799,0.136635,10.0002
5800,0.134203,9.9995
5801,0.138139,10.0003
5802,0.136954,10.0007
5803,0.137434,9.99838
5804,0.138011,10.0018
5805,0.134299,9.99902
5806,0.138363,10.0006
5807,0.142331,10.0014
5808,0.135931,9.99742
5809,0.139227,10.0014
5810,0.134459,9.99835
5811,0.136699,10.0011
5812,0.142459,9.99966
5813,0.138395,10.0023
5814,0.135963,9.99844
5815,0.139706,9.99943
5816,0.136442,9.99943
5817,0.134555,10.0008
5818,0.137915,10.0012
5819,0.135387,9.99806
5820,0.134939,10.0002
5821,0.139035,10.0001
5822,0.137883,10.0004
5823,0.141243,9.99982
5824,0.139163,10.0003
5825,0.139483,9.9994
5826,0.135163,10.0003
5827,0.140474,9.99985
5828,0.135547,9.99931
5829,0.138202,10.0012
5830,0.135579,9.99998
5831,0.137211,9.99966
5832,0.137595,10.0012
5833,0.136091,9.99831
5834,0.138203,10.0015
5835,0.135387,9.99953
5836,0.143483,9.99796
5837,0.136731,10.0019
5838,0.135643,10.0003
5839,0.135931,9.99918
5840,0.134459,9.99982
5841,0.135835,10.0003
5842,0.136218,10.0003
5843,0.134235,10.0009
5844,0.136091,9.99815
5845,0.139675,10.0048
5846,0.137947,9.9962
5847,0.139931,9.99985
5848,0.135227,10.0005
5849,0.137467,9.99892
5850,0.135227,10.0002
5851,0.143419,9.99947
5852,0.137179,10
5853,0.136091,10.0015
5854,0.137179,9.99851
5855,0.135515,10.0011
5856,0.139226,9.99963
5857,0.138043,10.0005
5858,0.144347,10.001
5859,0.139163,9.99847
5860,0.134491,9.99991
5861,0.139259,10.0004
5862,0.135611,9.99918
5863,0.136347,10.0026
5864,0.140731,9.99812
5865,0.138651,9.99835
5866,0.136091,10.0001
5867,0.137914,10.0023
5868,0.13897,9.99825
5869,0.13641,9.99966
5870,0.134747,10.0019
5871,0.136379,9.99934
5872,0.135675,9.99972
5873,0.135035,10.0001
5874,0.143035,10.0027
5875,0.135451,9.9978
5876,0.136923,9.99979
5877,0.141466,10.0038
5878,0.135643,9.99729
5879,0.134619,9.99841
5880,0.138907,9.99991
5881,0.141275,10.0048
5882,0.136923,9.99697
5883,0.134747,9.99889
5884,0.137435,9.99966
5885,0.137339,9.99908
5886,0.138747,10.0011
5887,0.135259,10.0008
5888,0.140187,9.99899
5889,0.139259,10.0012
5890,0.134875,9.99838
5891,0.137787,9.99985
5892,0.136795,10.001
5893,0.138203,10
5894,0.135067,10.0002
5895,0.134843,9.99915
5896,0.134907,10.0001
5897,0.140507,10.0023
5898,0.135547,9.99694
5899,0.142651,10.0029
5900,0.137083,9.99857
5901,0.140954,10.0012
5902,0.136027,9.99937
5903,0.137402,9.99857
5904,0.135483,10
5905,0.134011,10.0002
5906,0.139291,10.0006
5907,0.137787,9.99892
5908,0.138875,10.0015
5909,0.137402,9.99953
5910,0.134235,9.99956
5911,0.144123,10.0007
5912,0.140187,9.99902
5913,0.138747,10.0006
5914,0.136187,10.0003
5915,0.135515,9.99937
5916,0.138202,10.0007
5917,0.141147,9.99991
5918,0.134555,9.99956
5919,0.137883,10.0002
5920,0.139355,10.0038
5921,0.138939,9.99527
5922,0.137179,10
5923,0.136795,10.0004
5924,0.143579,10.0009
5925,0.136539,9.99963
5926,0.138139,10.0003
5927,0.139323,10.0001
5928,0.137467,9.99915
5929,0.140538,10.0003
5930,0.136219,9.9995
5931,0.136219,10.0002
5932,0.138171,10.0004
5933,0.136475,9.99982
5934,0.135867,9.99959
5935,0.137947,10.0014
5936,0.136475,9.99857
5937,0.140474,10.0006
5938,0.138843,9.9995
5939,0.142779,10.0021
5940,0.135611,9.99863
5941,0.143675,10.0029
5942,0.136091,9.99623
5943,0.134139,9.9994
5944,0.136474,10.0004
5945,0.135387,10.0024
5946,0.139995,9.99953
5947,0.136635,9.99927
5948,0.136859,10.0005
5949,0.139515,9.99854
5950,0.135803,10.0009
5951,0.14121,9.99819
5952,0.137755,10.0019
5953,0.137883,9.9995
5954,0.137915,9.99918
5955,0.140219,10.0002
5956,0.135515,10.0007
5957,0.138778,9.99966
5958,0.13849,9.99998
5959,0.134299,9.99934
5960,0.137371,10.0013
5961,0.141339,10.0001
5962,0.138235,9.99959
5963,0.139963,9.99969
5964,0.140762,10.0003
5965,0.136123,10.0013
5966,0.138843,9.99918
5967,0.137883,9.99975
5968,0.136987,9.99911
5969,0.135323,9.99995
5970,0.137819,10.0023
5971,0.139131,9.99665
5972,0.137275,10.0024
5973,0.137371,9.99835
5974,0.138235,10.0015
5975,0.136827,10
5976,0.136379,10.0012
5977,0.137307,9.99739
5978,0.136731,10
5979,0.138139,10.0014
5980,0.139547,9.99985
5981,0.140507,9.99956
5982,0.136379,10.0004
5983,0.137211,9.9995
5984,0.135931,9.99966
5985,0.134843,10.0002
5986,0.139387,10.0012
5987,0.135963,9.99867
5988,0.135547,10.0005
5989,0.141531,10.0005
5990,0.136987,9.99883
5991,0.138331,10.0006
5992,0.135483,9.99947
5993,0.135355,9.99975
5994,0.134107,10.0006
5995,0.134875,9.99995
5996,0.138203,10.0022
5997,0.139067,9.99889
5998,0.136571,10.0004
5999,0.135867,10.0001
6000,0.136411,9.99883
6001,0.136219,10.0004
6002,0.136411,9.99959
6003,0.141818,10.0022
6004,0.136987,9.9979
6005,0.136859,9.99975
6006,0.136699,9.99927
6007,0.135227,10.0006
6008,0.135547,10.001
6009,0.140251,9.99902
6010,0.141659,9.99995
6011,0.136923,10.0002
6012,0.138299,9.99956
6013,0.136986,9.99908
6014,0.141531,10.0002
6015,0.136475,10.0002
6016,0.135579,10.0006
6017,0.13705,10.0001
6018,0.135259,9.99943
6019,0.136955,10.0003
6020,0.134075,9.99985
6021,0.134459,10.0012
6022,0.139546,9.99883
6023,0.136411,10.001
6024,0.136987,9.99937
6025,0.135291,10.0001
6026,0.137915,10.0003
6027,0.136507,9.99937
6028,0.136187,10.0002
6029,0.141147,10.0008
6030,0.135131,9.99966
6031,0.13753,9.99953
6032,0.136347,10.0002
6033,0.142011,10.0006
6034,0.136379,9.99927
6035,0.137499,10.0006
6036,0.138266,10
6037,0.141627,10.0024
6038,0.140827,9.99703
6039,0.142107,10.0006
6040,0.137691,9.99959
6041,0.139675,10.001
6042,0.139963,9.99908
6043,0.136347,10.0006
6044,0.137787,9.99985
6045,0.135995,9.99905
6046,0.136539,10.0004
6047,0.136571,10.0022
6048,0.134555,9.997
6049,0.136379,10.0008
6050,0.134331,9.99915
6051,0.135931,10.001
6052,0.140027,9.99915
6053,0.135323,10.0021
6054,0.138203,9.99815
6055,0.139451,10.0008
6056,0.136731,10.0003
6057,0.137019,9.99915
6058,0.139195,9.99975
6059,0.136379,9.99959
6060,0.136667,10.0014
6061,0.138587,9.99975
6062,0.134907,9.9995
6063,0.135771,10.0001
6064,0.136058,9.99975
6065,0.138523,10.0015
6066,0.137179,9.9994
6067,0.137723,9.99982
6068,0.14057,10.0007
6069,0.138267,9.99959
6070,0.138715,9.99905
6071,0.142907,10.0017
6072,0.139547,9.99863
6073,0.13801,9.99969
6074,0.138619,9.99966
6075,0.135899,9.99959
6076,0.136603,10.0001
6077,0.137083,10.0014
6078,0.134363,9.99905
6079,0.136123,10.0006
6080,0.138939,9.99924
6081,0.136443,9.99988
6082,0.138714,10.0024
6083,0.135707,9.99847
6084,0.136059,10.001
6085,0.134427,9.99883
6086,0.135195,10.0003
6087,0.137563,9.99931
6088,0.135227,9.99911
6089,0.135835,10.0003
6090,0.138267,10.0015
6091,0.135515,9.99905
6092,0.135834,10.0002
6093,0.138811,10.0002
6094,0.136539,10.0005
6095,0.133115,9.99963
6096,0.135099,9.99966
6097,0.142715,10.0018
6098,0.141243,10.0054
6099,0.135259,9.99339
6100,0.136667,9.99947
6101,0.135067,10.0014
6102,0.136507,9.99934
6103,0.133435,9.99867
6104,0.134075,10.001
6105,0.137979,10.0003
6106,0.139387,10.0009
6107,0.135451,9.99889
6108,0.142619,10.0027
6109,0.138587,9.99751
6110,0.136667,9.99979
6111,0.139642,10.0001
6112,0.137851,9.99886
6113,0.135227,10.0002
6114,0.137083,10.001
6115,0.137275,10.0013
6116,0.137755,9.99969
6117,0.136891,9.99883
6118,0.135258,10
6119,0.135419,9.99921
6120,0.135163,10.0004
6121,0.137114,10.0016
6122,0.134523,9.99969
6123,0.139803,9.99867
6124,0.135835,10.0006
6125,0.134011,9.99985
6126,0.135451,10.0003
6127,0.136731,9.99934
6128,0.134491,9.99934
6129,0.137435,10.0023
6130,0.141691,9.9987
6131,0.139579,10
6132,0.135291,9.99985
6133,0.134747,9.99962
6134,0.142683,9.99985
6135,0.140602,10.0007
6136,0.138203,9.99969
6137,0.139803,10.0006
6138,0.137787,9.99991
6139,0.135802,10.0004
6140,0.136219,9.99828
6141,0.143003,10.0027
6142,0.135995,9.99867
6143,0.135931,9.99889
6144,0.137435,10.0008
6145,0.132763,9.99947
6146,0.14073,10.001
6147,0.134683,9.99937
6148,0.133755,9.99934
6149,0.137979,10.0013
6150,0.136187,9.9995
6151,0.136731,10.001
6152,0.135867,9.99889
6153,0.14169,9.99886
6154,0.139995,10.0014
6155,0.139355,9.99947
6156,0.136091,10.0011
6157,0.136955,10.0005
6158,0.141179,9.99934
6159,0.138747,10.0014
6160,0.136059,9.99924
6161,0.136027,9.99854
6162,0.137915,10.0005
6163,0.136859,10.0015
6164,0.136442,9.99857
6165,0.136923,9.9986
6166,0.136987,10.0013
6167,0.139962,9.9995
6168,0.135643,10.0001
6169,0.136315,9.99995
6170,0.138171,9.9995
6171,0.137211,10.0022
6172,0.135771,9.99908
6173,0.134523,9.99863
6174,0.144346,10.0047
6175,0.141371,9.99902
6176,0.141787,9.99838
6177,0.137787,10.0002
6178,0.135674,9.99828
6179,0.141307,10.0015
6180,0.137499,9.99847
6181,0.137083,9.99991
6182,0.140763,10.0043
6183,0.137339,9.99863
6184,0.137467,9.99799
6185,0.13817,9.99924
6186,0.134523,10.0003
6187,0.137115,10
6188,0.138203,10.0004
6189,0.137627,9.99969
6190,0.137083,9.99918
6191,0.140091,10.0015
6192,0.138906,9.99908
6193,0.138203,10.0016
6194,0.136699,9.99918
6195,0.134811,9.99902
6196,0.144283,10.0019
6197,0.142139,10.0029
6198,0.137883,9.997
6199,0.136219,9.99892
6200,0.141947,9.99956
6201,0.139163,10.0013
6202,0.138811,9.99889
6203,0.137275,10
6204,0.136699,10.0001
6205,0.134139,9.99886
6206,0.137819,10.0018
6207,0.137306,9.99918
6208,0.136027,10.0007
6209,0.136315,9.99979
6210,0.137914,9.99953
6211,0.138811,9.99918
6212,0.141275,10.0012
6213,0.135546,9.99921
6214,0.139451,10.0005
6215,0.135611,9.99937
6216,0.135451,10
6217,0.136347,10.0002
6218,0.135611,10.0004
6219,0.136027,10.0002
6220,0.140507,9.99937
6221,0.135771,10.0006
6222,0.139579,9.99927
6223,0.134267,10.0007
6224,0.135067,9.99995
6225,0.137467,9.99854
6226,0.136347,10.0011
6227,0.136507,9.99975
6228,0.137051,9.99982
6229,0.137371,10.0007
6230,0.139738,10.0004
6231,0.135387,9.99982
6232,0.135419,10.0006
6233,0.13737,9.99851
6234,0.139003,10.0015
6235,0.136283,9.99879
6236,0.141211,10.0024
6237,0.137851,9.99835
6238,0.135227,9.99972
6239,0.137915,10.0002
6240,0.136795,10.0007
6241,0.13865,9.99937
6242,0.141659,9.99902
6243,0.140091,10.0004
6244,0.135899,9.99963
6245,0.140539,10.0008
6246,0.137531,10.0007
6247,0.137178,9.99943
6248,0.136155,9.99898
6249,0.139867,10.0011
6250,0.13609,9.99911
6251,0.139323,9.99982
6252,0.138619,9.99895
6253,0.137306,10.0007
6254,0.139387,10.0017
6255,0.135099,9.99876
6256,0.136219,9.99975
6257,0.136603,10.0003
6258,0.14169,10.005
6259,0.137275,9.99591
6260,0.135835,9.99979
6261,0.14313,10.0026
6262,0.138331,9.99678
6263,0.137755,10.0009
6264,0.137242,9.99892
6265,0.134811,10.001
6266,0.136923,10.0004
6267,0.139258,9.99812
6268,0.137691,10.0016
6269,0.136027,9.99985
6270,0.135802,9.9987
6271,0.137211,10.0009
6272,0.137147,9.99995
6273,0.138171,10.0002
6274,0.134427,9.99886
6275,0.137659,10.0011
6276,0.138235,10.0004
6277,0.137339,10.0002
6278,0.136027,9.99927
6279,0.138875,10.0013
6280,0.136571,9.9987
6281,0.139482,9.99975
6282,0.138075,10.0005
6283,0.136539,9.99924
6284,0.138522,10.0002
6285,0.140251,10.0019
6286,0.137979,9.99918
6287,0.14393,9.99828
6288,0.141723,10.0014
6289,0.137467,9.99995
6290,0.137435,9.99947
6291,0.136315,10.0012
6292,0.140731,9.99867
6293,0.136123,10.0006
6294,0.141435,10.0004
6295,0.138394,10.0016
6296,0.135899,9.99755
6297,0.136891,10.001
6298,0.140763,10.0012
6299,0.139483,9.99931
6300,0.136315,9.99934
6301,0.139003,9.99918
6302,0.142235,9.99995
6303,0.136987,10.0024
6304,0.137339,9.99739
6305,0.134395,9.99972
6306,0.137723,10.0016
6307,0.137499,9.99956
6308,0.135707,9.99943
6309,0.133243,9.99998
6310,0.13641,10.0005
6311,0.136219,9.99956
6312,0.139418,9.99995
6313,0.136955,9.99892
6314,0.135931,10.0008
6315,0.137019,10.0001
6316,0.134107,9.99988
6317,0.142426,10.0006
6318,0.137403,10
6319,0.134747,9.99927
6320,0.137435,10
6321,0.135451,10.0012
6322,0.135835,9.99889
6323,0.134395,10.0001
6324,0.138682,9.99998
6325,0.137307,9.99937
6326,0.141562,10.0015
6327,0.138491,9.99911
6328,0.137403,9.99931
6329,0.139802,10.0014
6330,0.136091,9.99975
6331,0.138682,10.0015
6332,0.136667,9.99822
6333,0.136923,10.0006
6334,0.141467,10.0019
6335,0.137307,9.9978
6336,0.142362,10.0002
6337,0.136571,9.99972
6338,0.136891,9.99915
6339,0.136187,10.0002
6340,0.137851,10.0003
6341,0.136603,10.0011
6342,0.134843,9.99956
6343,0.135547,9.99966
6344,0.137083,10.0001
6345,0.136731,10.0004
6346,0.136219,10
6347,0.136187,10.0009
6348,0.135034,9.9987
6349,0.142651,10.0015
6350,0.138779,9.99825
6351,0.135739,9.99972
6352,0.136571,10.0003
6353,0.135963,9.99988
6354,0.135611,9.99988
6355,0.135163,9.99988
6356,0.136091,9.99995
6357,0.136475,10.0007
6358,0.133051,9.99905
6359,0.135675,10.0018
6360,0.137434,9.99841
6361,0.135547,10.0015
6362,0.138651,9.99857
6363,0.134363,10.0013
6364,0.138331,10.0005
6365,0.135515,9.99905
6366,0.139899,10.0006
6367,0.141595,10.0021
6368,0.140091,9.99636
6369,0.136379,9.99963
6370,0.137019,10.001
6371,0.140315,9.99966
6372,0.140571,10.0005
6373,0.139227,10.0001
6374,0.137562,9.99953
6375,0.135611,10.0008
6376,0.137051,9.99905
6377,0.139771,10.0003
6378,0.138011,9.99959
6379,0.137626,10.0015
6380,0.137019,10.001
6381,0.138139,9.99825
6382,0.136571,9.99995
6383,0.137627,10.0005
6384,0.139451,9.99911
6385,0.139003,10.0028
6386,0.137754,9.99854
6387,0.135611,9.99898
6388,0.136059,9.99975
6389,0.137339,10.0006
6390,0.135003,9.99895
6391,0.136506,10.0003
6392,0.141243,10.0002
6393,0.136763,10
6394,0.136667,9.99978
6395,0.133915,9.99927
6396,0.134619,10.0004
6397,0.134779,9.99988
6398,0.136731,10.0008
6399,0.135547,9.99969
6400,0.136442,9.99921
6401,0.138331,10.001
6402,0.134746,9.99998
6403,0.134523,9.99924
6404,0.139451,10.0028
6405,0.136091,9.99809
6406,0.13849,9.99921
6407,0.136475,10.0008
6408,0.137626,9.9987
6409,0.138171,10.0018
6410,0.135579,9.99927
6411,0.136283,9.99975
6412,0.136635,10.0002
6413,0.140443,10.0032
6414,0.14025,9.99927
6415,0.137723,9.99793
6416,0.143514,9.99985
6417,0.137691,9.99962
6418,0.135675,10.0002
6419,0.138459,9.99924
6420,0.138171,10.0011
6421,0.136315,9.99841
6422,0.136059,10.0014
6423,0.133691,9.99943
6424,0.135707,9.9995
6425,0.139867,10.0007
6426,0.138715,10
6427,0.139387,10.0028
6428,0.134427,9.99803
6429,0.137243,9.99959
6430,0.134011,9.99975
6431,0.137403,10.0004
6432,0.136891,9.99979
6433,0.135707,9.99982
6434,0.138107,10.0009
6435,0.137403,10.0009
6436,0.138555,9.99857
6437,0.140251,10.0015
6438,0.138299,9.99879
6439,0.138331,9.99966
6440,0.135643,10.0003
6441,0.135963,9.99962
6442,0.139163,9.99905
6443,0.137883,10.0018
6444,0.135451,9.99879
6445,0.135258,9.99911
6446,0.138875,10.001
6447,0.136922,10.0004
6448,0.137851,9.99991
6449,0.139834,9.99867
6450,0.134875,10.0009
6451,0.136762,9.99924
6452,0.141307,10.002
6453,0.14089,9.99959
6454,0.137787,10.0006
6455,0.138138,9.99924
6456,0.138523,10.0001
6457,0.139002,9.99975
6458,0.138107,9.99988
6459,0.137339,9.99889
6460,0.135099,9.99998
6461,0.13929,10.0026
6462,0.140251,9.99838
6463,0.135227,10.0001
6464,0.134651,10.0001
6465,0.133435,9.99937
6466,0.137339,9.99969
6467,0.139803,10.0008
6468,0.137275,10.0021
6469,0.140506,9.99831
6470,0.136539,9.99918
6471,0.135099,10
6472,0.136859,10.0007
6473,0.136699,10.0004
6474,0.137755,9.99847
6475,0.134395,10.0006
6476,0.136091,9.99998
6477,0.134779,9.99995
6478,0.134971,9.99969
6479,0.140699,10.0009
6480,0.139291,10.0006
6481,0.136059,9.99873
6482,0.137755,10.0024
6483,0.140187,9.99751
6484,0.140731,10.0007
6485,0.135419,9.99963
6486,0.139003,9.99969
6487,0.137083,10.0004
6488,0.135738,9.99879
6489,0.138363,10.0012
6490,0.141467,10.0026
6491,0.141115,9.99956
6492,0.13705,9.99774
6493,0.137403,10.0004
6494,0.135451,9.99908
6495,0.134587,9.99995
6496,0.139898,10.0015
6497,0.140859,10.0022
6498,0.135322,9.99678
6499,0.138427,10.0006
6500,0.137499,9.99854
6501,0.142554,10.0053
6502,0.137147,9.99643
6503,0.138555,9.99934
6504,0.136859,9.99975
6505,0.135195,9.9995
6506,0.143067,10.0015
6507,0.137787,9.9993
6508,0.137723,10.0027
6509,0.141339,9.99758
6510,0.134395,9.99867
6511,0.137851,10.001
6512,0.140826,10.0004
6513,0.137883,9.99982
6514,0.141978,10
6515,0.139483,10.0009
6516,0.13609,9.99851
6517,0.135003,10.0003
6518,0.134683,9.99886
6519,0.137691,10.0019
6520,0.134811,10.0001
6521,0.136667,9.99927
6522,0.136507,10.0008
6523,0.132635,9.99934
6524,0.138715,10.0001
6525,0.134619,9.99921
6526,0.134587,9.99966
6527,0.137467,10.0001
6528,0.135291,10.0007
6529,0.138555,10.0011
6530,0.141146,10.0014
6531,0.135227,9.99758
6532,0.137243,10.0019
6533,0.134107,9.99799
6534,0.140539,10.0006
6535,0.135643,9.99959
6536,0.137883,9.99895
6537,0.137147,10.0011
6538,0.136219,9.99847
6539,0.138139,10.0004
6540,0.138459,10.0007
6541,0.135962,9.99963
6542,0.137243,10.0008
6543,0.134587,9.99889
6544,0.135099,10.0012
6545,0.134555,9.99911
6546,0.138875,10.0002
6547,0.140091,10.0005
6548,0.134683,9.99924
6549,0.138043,10.0002
6550,0.135738,10.0004
6551,0.135707,10.0002
6552,0.141211,10.0008
6553,0.136123,10.0021
6554,0.136187,9.99598
6555,0.136027,10.0002
6556,0.134555,10.0003
6557,0.135131,9.99985
6558,0.135003,9.9986
6559,0.142139,10.0054
6560,0.135931,9.99623
6561,0.136667,10.0005
6562,0.135771,9.99924
6563,0.137371,10.0001
6564,0.138043,9.99969
6565,0.134651,10.0022
6566,0.136283,9.99873
6567,0.135483,9.99924
6568,0.135194,10.0005
6569,0.136219,10.0002
6570,0.135547,9.99972
6571,0.136571,9.99947
6572,0.137499,9.99988
6573,0.132955,10.0015
6574,0.135579,9.99831
6575,0.134363,10.0005
6576,0.139323,10
6577,0.135834,10.0007
6578,0.134811,9.99854
6579,0.134587,10.0011
6580,0.134747,9.99959
6581,0.140923,10.0024
6582,0.143834,9.99876
6583,0.136379,9.99985
6584,0.135995,9.99934
6585,0.133947,9.99883
6586,0.138234,10.0016
6587,0.135099,9.99867
6588,0.135259,10.001
6589,0.139899,9.9995
6590,0.135995,10.0005
6591,0.137275,9.99959
6592,0.137211,10.0003
6593,0.137467,9.99873
6594,0.134171,10.0024
6595,0.135386,9.99851
6596,0.140187,10.0009
6597,0.133851,9.9995
6598,0.135419,10
6599,0.136411,9.99947
6600,0.137019,10.0007
6601,0.144346,10.0043
6602,0.144219,9.99806
6603,0.135003,9.99707
6604,0.139067,10.0003
6605,0.135451,10.0001
6606,0.137339,10.0004
6607,0.139867,10.0007
6608,0.140347,10.0032
6609,0.139707,9.99553
6610,0.140283,10.0032
6611,0.135994,9.99828
6612,0.140827,9.99883
6613,0.136027,9.99975
6614,0.14057,9.99991
6615,0.140923,9.99988
6616,0.136411,10.001
6617,0.135643,9.99956
6618,0.134299,9.99937
6619,0.14073,10.0033
6620,0.135579,9.99623
6621,0.139387,10.0013
6622,0.138618,10.0022
6623,0.137211,9.99879
6624,0.138491,10.0003
6625,0.136187,9.9986
6626,0.138427,9.99995
6627,0.14313,10.0031
6628,0.136763,9.9979
6629,0.136315,9.99889
6630,0.14121,10.0022
6631,0.138427,9.99883
6632,0.143163,10.0023
6633,0.143898,9.99739
6634,0.138107,10.001
6635,0.137818,9.99985
6636,0.139259,9.99876
6637,0.140027,10.0008
6638,0.139067,9.99931
6639,0.145274,10.0055
6640,0.143803,9.99825
6641,0.139707,9.99569
6642,0.137339,10.0004
6643,0.137882,9.99924
6644,0.138363,10.0003
6645,0.137691,10.0005
6646,0.137755,10.0005
6647,0.139451,9.99883
6648,0.13529,10.0001
6649,0.142107,10.0008
6650,0.142235,9.99898
6651,0.138362,10.0007
6652,0.139611,10.0001
6653,0.133659,9.9995
6654,0.138586,10.0028
6655,0.139291,9.99796
6656,0.136922,9.99915
6657,0.138331,9.99988
6658,0.136379,10.0026
6659,0.136698,9.99883
